"","R_LH","R_LH0","R_ROD","R_ON","R_FH","R_ONFH","R_M","R_SLH"
"1",0.33963901423117,0.33755640402638,0.881811870878167,0.825234293648039,0.299028115237765,0.748177716070809,0.839812565081569,0.832523429364804
"2",0.164005553627213,0.33963901423117,0.561784102742103,0.475355779243318,0.220236029156543,0.333044081916001,0.707913918778202,0.588510933703575
"3",0.453141270392225,0.163658451926414,0.476744186046512,0.26258243665394,0.52499132245748,0.290350572717806,0.779416869142659,0.178930926761541
"4",0.0786185352308226,0.453141270392225,0.245574453314821,0.61454356126345,0.186220062478306,0.425373134328358,0.286185352308226,0.185525859076709
"5",0.777681360638667,0.0782714335300243,0.53748698368622,0.647518222839292,0.204616452620618,0.476049982644915,0.684658104824714,0.194550503297466
"6",0.351440472058313,0.777334258937869,0.818292259632072,0.646476917736897,0.755466851787574,0.75616105518917,0.803713988198542,0.364283234987851
"7",0.392398472752516,0.351440472058313,0.724227698715724,0.673550850399167,0.493057965984033,0.665220409580007,0.688476223533495,0.413571676501215
"8",0.467372440124957,0.392398472752516,0.623221103783409,0.750260326275599,0.523602915654287,0.742971190558834,0.30631725095453,0.783582089552239
"9",0.453488372093023,0.467372440124957,0.603436306837904,0.606560222145089,0.735682054842069,0.718326969802152,0.400381811870878,0.397257896563693
"10",0.5,0.453488372093023,0.412877473099618,0.240020826102048,0.276813606386671,0.196633113502256,0.643005900728914,0.796077750780979
"11",0.34172162443596,0.500347101700798,0.698195071155849,0.329920166608816,0.523950017355085,0.359076709475876,0.804408191600139,0.771086428323499
"12",0.155675112808053,0.34172162443596,0.0928497049635543,0.165393960430406,0.569767441860465,0.20218674071503,0.128601180145783,0.2084345713294
"13",0.860291565428671,0.155328011107254,0.826622700451232,0.71867407150295,0.712079139187782,0.782193682749045,0.688823325234294,0.760673377299549
"14",0.765532801110725,0.859944463727872,0.28549114890663,0.490975355779243,0.77698715723707,0.65827837556404,0.134154807358556,0.761020479000347
"15",0.281673030197848,0.765185699409927,0.447240541478653,0.559007289135717,0.53748698368622,0.587816730301978,0.35838250607428,0.396910794862895
"16",0.858208955223881,0.28132592849705,0.780805275945852,0.717285664699757,0.60621312044429,0.74158278375564,0.67077403679278,0.563519611246095
"17",0.177195418257549,0.857861853523082,0.505900728913572,0.324713641096841,0.37712599791739,0.288962165914613,0.757896563693162,0.33547379382159
"18",0.822457480041652,0.176848316556751,0.75199583477959,0.754425546685179,0.493405067684832,0.73116973273169,0.623221103783409,0.562825407844498
"19",0.729781325928497,0.822110378340854,0.484380423464075,0.510065949323152,0.49375216938563,0.522214508851093,0.71659146129816,0.0668170774036793
"20",0.247657063519611,0.729434224227699,0.493057965984033,0.451752863589032,0.400381811870878,0.418431100312392,0.669038528288789,0.20218674071503
"21",0.134501909059354,0.247309961818813,0.523602915654287,0.675633460603957,0.765532801110725,0.778028462339465,0.28549114890663,0.276466504685873
"22",0.48542172856647,0.134154807358556,0.133113502256161,0.557271780631725,0.6457827143353,0.63953488372093,0.0640402637972926,0.333738285317598
"23",0.702707393266227,0.485768830267268,0.728045817424505,0.742624088858035,0.51249566122874,0.732558139534884,0.604477611940298,0.431620964942728
"24",0.763103089205137,0.702707393266227,0.475702880944117,0.51041305102395,0.832870531065602,0.712079139187782,0.219541825754946,0.720062478306144
"25",0.887712599791739,0.762755987504339,0.775945852134675,0.174071502950364,0.819680666435265,0.319854217285665,0.912356820548421,0.432315168344325
"26",0.393092676154113,0.887365498090941,0.480909406456092,0.640576188823325,0.582610204790003,0.674245053800764,0.327490454703228,0.350399166955918
"27",0.467719541825755,0.393092676154113,0.773516140229087,0.579833391183617,0.763797292606734,0.714161749392572,0.556924678930927,0.861679972231864
"28",0.533668864977438,0.467719541825755,0.20635196112461,0.202533842415828,0.351093370357515,0.187955570982298,0.259805623047553,0.844324887191947
"29",0.272648385977091,0.533668864977438,0.150815688996876,0.199409927108643,0.245574453314821,0.161228740020826,0.219888927455745,0.719368274904547
"30",0.0352308226310309,0.272301284276293,0.087296077750781,0.19593891010066,0.839118361679972,0.37712599791739,0.0557098229781326,0.451405761888233
"31",0.890836515098924,0.0348837209302326,0.847448802499132,0.498611593196807,0.862027073932662,0.722145088510934,0.826622700451232,0.675980562304755
"32",0.119923637625824,0.890489413398126,0.707566817077404,0.383720930232558,0.820721971537661,0.609337035751475,0.69784796945505,0.517355085039917
"33",0.0959736202707393,0.119576535925026,0.152204095800069,0.169559180839986,0.470496355432142,0.185178757375911,0.499305796598403,0.0470322804581742
"34",0.936306837903506,0.095626518569941,0.899514057618882,0.846060395695939,0.524297119055883,0.828011107254426,0.907844498438042,0.159840333217633
"35",0.310829573064908,0.935959736202707,0.770045123221104,0.5416522040958,0.924852481777161,0.804755293300937,0.533668864977438,0.562131204442902
"36",0.311870878167303,0.31048247136411,0.643353002429712,0.765185699409927,0.494099271086428,0.74366539396043,0.46251301631378,0.336515098923985
"37",0.380944116626171,0.311523776466505,0.424331829225963,0.655501561957654,0.328531759805623,0.570114543561263,0.371225269003818,0.322631030892051
"38",0.685699409927109,0.380944116626171,0.53123915307185,0.307705657757723,0.357341200971885,0.271259979173898,0.66452620617841,0.809614717112114
"39",0.0456438736549809,0.685699409927109,0.127906976744186,0.690211732037487,0.117841027421034,0.434744880249913,0.137972926067338,0.0793127386324193
"40",0.702360291565429,0.0452967719541826,0.760673377299549,0.510760152724748,0.0664699757028809,0.209822978132593,0.916174939257202,0.758937868795557
"41",0.435786185352308,0.702360291565429,0.0970149253731343,0.220583130857341,0.446893439777855,0.226830961471711,0.140055536272128,0.114022908712253
"42",0.565602221450885,0.435786185352308,0.231690385282888,0.457653592502603,0.275772301284276,0.3542172856647,0.191079486289483,0.786011801457827
"43",0.233772995487678,0.565602221450885,0.311870878167303,0.796424852481777,0.376431794515793,0.734293648038875,0.112634501909059,0.787400208261021
"44",0.908191600138841,0.23342589378688,0.811003123915307,0.131725095452968,0.881117667476571,0.267788962165915,0.918604651162791,0.822110378340854
"45",0.0931968066643526,0.907844498438042,0.606907323845887,0.357688302672683,0.617320374869837,0.439951405761888,0.699583477959042,0.474314474140923
"46",0.957827143353002,0.0928497049635543,0.150121485595279,0.716938562998959,0.885629989586949,0.846060395695939,0.127559875043388,0.0157931273863242
"47",0.787400208261021,0.957480041652204,0.889795209996529,0.880423464074974,0.753384241582784,0.899166955918084,0.725269003818119,0.494793474488025
"48",0.672162443595974,0.787053106560222,0.660708087469629,0.803019784796945,0.503818118708782,0.786011801457827,0.37087816730302,0.517007983339118
"49",0.311523776466505,0.672162443595974,0.70201318986463,0.426761541131552,0.21676501214856,0.28965636931621,0.853349531412704,0.718326969802152
"50",0.285838250607428,0.311176674765706,0.579486289482818,0.592676154113155,0.364283234987851,0.536098576883027,0.594758764317945,0.398646303366887
"51",0.0855605692467893,0.28549114890663,0.102221450885109,0.132419298854564,0.262929538354738,0.105692467893093,0.225789656369316,0.334432488719195
"52",0.828011107254426,0.085213467545991,0.71659146129816,0.367407150295036,0.482644914960083,0.376431794515793,0.730822631030892,0.907150295036446
"53",0.939430753210691,0.827664005553627,0.940819160013884,0.765879902811524,0.932488719194724,0.897778549114891,0.843283582089552,0.884241582783756
"54",0.170600485942381,0.939083651509892,0.717285664699757,0.365324540090246,0.423637625824367,0.348316556751128,0.860638667129469,0.538528288788615
"55",0.221971537660535,0.170253384241583,0.456612287400208,0.380249913224575,0.579833391183617,0.446199236376258,0.410794862894828,0.688476223533495
"56",0.144567858382506,0.221624435959736,0.59580006942034,0.528115237764665,0.821416174939257,0.71659146129816,0.476049982644915,0.218500520652551
"57",0.956785838250607,0.144220756681708,0.175807011454356,0.191773689691079,0.763103089205137,0.310829573064908,0.163658451926414,0.583998611593197
"58",0.4375216938563,0.956438736549809,0.70617841027421,0.796771954182576,0.613502256161055,0.803366886497744,0.320548420687261,0.807185005206525
"59",0.118188129121833,0.4375216938563,0.125824366539396,0.283061437001041,0.0539743144741409,0.109857688302673,0.319854217285665,0.246615758417216
"60",0.149774383894481,0.117841027421034,0.808573412009719,0.887018396390142,0.280284623394655,0.810656022214509,0.63328705310656,0.539222492190212
"61",0.220583130857341,0.149427282193683,0.0498090940645609,0.110551891704269,0.237938215897258,0.089378687955571,0.153592502603263,0.0341895175286359
"62",0.380597014925373,0.220236029156543,0.721797986810135,0.879382158972579,0.686393613328705,0.888059701492537,0.118882332523429,0.963033668864977
"63",0.948802499132246,0.380597014925373,0.0199583477959042,0.0532801110725443,0.482297813259285,0.0546685178757376,0.0123221103783409,0.975529330093717
"64",0.0123221103783409,0.948455397431447,0.168864977438389,0.26674765706352,0.344151336341548,0.232037486983686,0.33755640402638,0.103956959389101
"65",0.159146129816036,0.0123221103783409,0.889101006594932,0.402464422075668,0.775945852134675,0.584692814994793,0.892224921902117,0.914092329052412
"66",0.0130163137799375,0.158799028115238,0.282714335300243,0.911315515446026,0.628774730996182,0.904026379729261,0.0560569246789309,0.541305102395002
"67",0.993578618535231,0.0130163137799375,0.188996876084693,0.343457132939951,0.587122526900382,0.40211732037487,0.154286706004859,0.521520305449497
"68",0.141443943075321,0.993578618535231,0.803019784796945,0.562825407844498,0.907150295036446,0.792259632072197,0.132419298854564,0.990454703228046
"69",0.0203054494967025,0.141096841374523,0.0414786532454009,0.451405761888233,0.0331482124262409,0.131030892051371,0.097709128774731,0.0262061784102742
"70",0.973793821589726,0.0203054494967025,0.956091634849011,0.883894481082957,0.103262755987504,0.704442901770219,0.949496702533842,0.966504685872961
"71",0.120617841027421,0.973446719888928,0.851614022908712,0.125824366539396,0.854737938215897,0.241062131204443,0.930059007289136,0.935959736202707
"72",0.989760499826449,0.120270739326623,0.627386324192989,0.842242276987157,0.817250954529677,0.891877820201319,0.861679972231864,0.00607427976397084
"73",0.0310656022214509,0.989760499826449,0.0362721277334259,0.0258590767094759,0.650295036445679,0.0324540090246442,0.0897257896563693,0.882158972578966
"74",0.376431794515793,0.0307185005206526,0.41044776119403,0.0543214161749393,0.73533495314127,0.0754946199236376,0.418431100312392,0.989760499826449
"75",0.0588337382853176,0.376431794515793,0.701666088163832,0.898125650815689,0.141791044776119,0.775251648733079,0.454876778896217,0.542346407497397
"76",0.0293300937174592,0.0584866365845193,0.0845192641443943,0.593023255813954,0.263276640055536,0.470149253731343,0.0262061784102742,0.891530718500521
"77",0.0633460603956959,0.0289829920166609,0.137278722665741,0.432662270045123,0.961645262061784,0.817598056230476,0.106733772995488,0.0185699409927109
"78",0.993925720236029,0.0629989586948976,0.139014231169733,0.0813953488372093,0.732905241235682,0.116452620617841,0.285838250607428,0.474314474140923
"79",0.815168344324887,0.993925720236029,0.968934397778549,0.995661228740021,0.0133634154807359,0.987677889621659,0.345539743144741,0.916869142658799
"80",0.094585213467546,0.814821242624089,0.655848663658452,0.7290871225269,0.118882332523429,0.481603609857688,0.305623047552933,0.975182228392919
"81",0.40211732037487,0.0942381117667477,0.566296424852482,0.364977438389448,0.799548767788962,0.56872613675807,0.446893439777855,0.666955918083999
"82",0.880770565775772,0.40211732037487,0.866886497743839,0.916869142658799,0.814127039222492,0.938042346407497,0.284449843804235,0.883200277681361
"83",0.629468934397779,0.880423464074974,0.386150642138146,0.823498785144047,0.0702880944116626,0.53956959389101,0.190385282887886,0.910274210343631
"84",0.894307532106907,0.629468934397779,0.837729954876779,0.403505727178063,0.598923984727525,0.475702880944117,0.942207566817077,0.206004859423811
"85",0.141096841374523,0.893960430406109,0.189691079486289,0.279590419993058,0.333044081916001,0.238285317598056,0.275425199583478,0.331655675112808
"86",0.0720236029156543,0.140749739673724,0.0470322804581742,0.137972926067338,0.108816383200278,0.0793127386324193,0.100485942381118,0.0959736202707393
"87",0.940819160013884,0.071676501214856,0.953314821242624,0.839118361679972,0.315341895175286,0.770392224921902,0.925546685178757,0.970669906282541
"88",0.390315862547726,0.940472058313086,0.26674765706352,0.0720236029156543,0.941166261714682,0.184831655675113,0.259111419645956,0.949843804234641
"89",0.0699409927108643,0.390315862547726,0.924852481777161,0.954703228045817,0.459389101006595,0.944290177021867,0.56872613675807,0.867233599444637
"90",0.0623047552933009,0.069593891010066,0.949843804234641,0.466331135022562,0.949843804234641,0.801631377993752,0.924158278375564,0.938389448108296
"91",0.517355085039917,0.0619576535925026,0.095626518569941,0.098750433877126,0.281673030197848,0.081048247136411,0.210170079833391,0.663484901076015
"92",0.695071155848664,0.517702186740715,0.687782020131899,0.703748698368622,0.190038181187088,0.523255813953488,0.778028462339465,0.375737591114196
"93",0.905414786532454,0.695071155848664,0.0435612634501909,0.0400902464422076,0.526032627559875,0.0452967719541826,0.124435959736203,0.269871572370705
"94",0.0407844498438042,0.905067684831656,0.64786532454009,0.831829225963207,0.102568552585908,0.61454356126345,0.306664352655328,0.946372787226657
"95",0.661402290871225,0.0404373481430059,0.930406108989934,0.839465463380771,0.878340853870184,0.902985074626866,0.820374869836862,0.790177021867407
"96",0.467025338424158,0.661402290871225,0.465289829920167,0.25841721624436,0.813085734120097,0.463207219715377,0.786358903158625,0.0511975008677543
"97",0.270218674071503,0.467025338424158,0.854043734814301,0.885977091287747,0.459736202707393,0.851614022908712,0.784623394654634,0.261888233252343
"98",0.72075668170774,0.269871572370705,0.442034015966678,0.126518569940993,0.639187782020132,0.168517875737591,0.736723359944464,0.816556751128081
"99",0.291391877820201,0.720409580006942,0.235855605692468,0.173030197847969,0.584692814994793,0.211905588337383,0.369489760499826,0.51874349184311
"100",0.873828531759806,0.291044776119403,0.985248177716071,0.824540090246442,0.248698368622006,0.72075668170774,0.989760499826449,0.968240194376952
"101",0.255987504338771,0.873481430059007,0.818986463033669,0.903679278028462,0.764144394307532,0.916174939257202,0.279937521693856,0.803019784796945
"102",0.273342589378688,0.255640402637973,0.19593891010066,0.43960430406109,0.232384588684485,0.309094064560916,0.174765706351961,0.719021173203749
"103",0.189691079486289,0.27299548767789,0.544429017702187,0.69160013884068,0.191079486289483,0.508677542519958,0.454529677195418,0.732905241235682
"104",0.209475876431795,0.189343977785491,0.275425199583478,0.564213814647692,0.115758417216244,0.307705657757723,0.30839986115932,0.673550850399167
"105",0.837729954876779,0.209128774730996,0.380249913224575,0.152551197500868,0.407323845886845,0.152551197500868,0.813779937521694,0.320548420687261
"106",0.148733078792086,0.837382853175981,0.811350225616105,0.803713988198542,0.30423464074974,0.716244359597362,0.395522388059701,0.969975702880944
"107",0.423290524123568,0.148385977091288,0.694029850746269,0.756855258590767,0.263623741756335,0.639881985421729,0.503123915307185,0.850919819507116
"108",0.786706004859424,0.423290524123568,0.229607775078098,0.398646303366887,0.69993057965984,0.527768136063867,0.2084345713294,0.190732384588684
"109",0.437174592155502,0.786358903158625,0.928323498785144,0.550329746615758,0.924158278375564,0.806837903505727,0.936653939604304,0.380249913224575
"110",0.748871919472405,0.437174592155502,0.352828878861506,0.519437695244707,0.207046164526206,0.356994099271086,0.485074626865672,0.291391877820201
"111",0.623568205484207,0.748524817771607,0.226830961471711,0.177889621659146,0.246962860118015,0.143179451579313,0.538528288788615,0.474314474140923
"112",0.793300937174592,0.623568205484207,0.513189864630337,0.646129816036099,0.173724401249566,0.445505032974662,0.551023950017355,0.53956959389101
"113",0.23342589378688,0.792953835473794,0.888406803193336,0.864456785838251,0.31881291218327,0.796424852481777,0.899861159319681,0.204963554321416
"114",0.757549461992364,0.233078792086081,0.255640402637973,0.338597709128775,0.401770218674071,0.311523776466505,0.274383894481083,0.640576188823325
"115",0.71034363068379,0.757202360291565,0.803713988198542,0.703401596667824,0.359770912877473,0.636758070114544,0.769003818118709,0.815168344324887
"116",0.188302672683096,0.709996528982992,0.414960083304408,0.259805623047553,0.30839986115932,0.21884762235335,0.593370357514752,0.806143700104131
"117",0.940472058313086,0.187955570982298,0.144914960083304,0.868622006247831,0.461471711211385,0.835300242971191,0.131377993752169,0.0123221103783409
"118",0.889101006594932,0.940124956612287,0.59163484901076,0.532974661575842,0.673203748698369,0.636410968413745,0.650989239847275,0.127559875043388
"119",0.943943075321069,0.888753904894134,0.0897257896563693,0.596494272821937,0.112634501909059,0.3333911836168,0.086254772648386,0.156369316209649
"120",0.594411662617147,0.943595973620271,0.159493231516834,0.234467198889275,0.307358556056925,0.203228045817425,0.255293300937175,0.291044776119403
"121",0.914092329052412,0.594411662617147,0.385109337035751,0.925546685178757,0.194897604998265,0.846407497396737,0.073759111419646,0.911662617146824
"122",0.548594238111767,0.913745227351614,0.360812217979868,0.184137452273516,0.471537660534537,0.199757028809441,0.602742103436307,0.703401596667824
"123",0.101527247483513,0.548594238111767,0.0303713988198542,0.154286706004859,0.24592155501562,0.120617841027421,0.0376605345366192,0.0723707046164526
"124",0.962339465463381,0.101180145782714,0.38337382853176,0.0869489760499826,0.972405414786532,0.323325234293648,0.560742797639708,0.317077403679278
"125",0.952273516140229,0.961992363762582,0.71242624088858,0.827316903852829,0.347622353349531,0.76865671641791,0.400728913571677,0.771780631725095
"126",0.272301284276293,0.951926414439431,0.364977438389448,0.148038875390489,0.596494272821937,0.186567164179104,0.192814994793474,0.985248177716071
"127",0.657584172162444,0.271954182575495,0.314300590072891,0.53540437348143,0.0501561957653592,0.197674418604651,0.702707393266227,0.222318639361333
"128",0.918257549461992,0.657584172162444,0.893266227004512,0.965463380770566,0.116799722318639,0.915827837556404,0.770045123221104,0.202533842415828
"129",0.181707740367928,0.917910447761194,0.755466851787574,0.734987851440472,0.756855258590767,0.806143700104131,0.401423116973273,0.792259632072197
"130",0.162617146824019,0.181360638667129,0.247309961818813,0.188302672683096,0.664179104477612,0.260846928149948,0.424678930926762,0.215029503644568
"131",0.937001041305102,0.162270045123221,0.820027768136064,0.881464769177369,0.185872960777508,0.769350919819507,0.923116973273169,0.0310656022214509
"132",0.124783061437001,0.936653939604304,0.0258590767094759,0.0612634501909059,0.0515446025685526,0.0307185005206526,0.340333217632766,0.0105866018743492
"133",0.968587296077751,0.124435959736203,0.261888233252343,0.843977785491149,0.00711558486636584,0.153592502603263,0.351093370357515,0.927976397084346
"134",0.0827837556404026,0.968240194376952,0.300416522040958,0.0567511280805276,0.897431447414092,0.111246095105866,0.212946893439778,0.988372093023256
"135",0.939777854911489,0.0824366539396043,0.848490107601527,0.811350225616105,0.666261714682402,0.830440819160014,0.492016660881638,0.932488719194724
"136",0.0251648733078792,0.939430753210691,0.0282887886150642,0.0463380770565776,0.689864630336689,0.0598750433877126,0.0682054842068726,0.0598750433877126
"137",0.551023950017355,0.0248177716070809,0.420166608816383,0.709996528982992,0.217806317250955,0.554494967025338,0.0848663658451926,0.986289482818466
"138",0.00885109337035751,0.551023950017355,0.34796945505033,0.0303713988198542,0.66036098576883,0.0400902464422076,0.929711905588337,0.897084345713294
"139",0.0348837209302326,0.00885109337035751,0.287226657410621,0.416348490107602,0.841200971884762,0.650642138146477,0.59580006942034,0.0192641443943075
"140",0.947414092329052,0.0345366192294342,0.982124262408886,0.936306837903506,0.836688649774384,0.957132939951406,0.942554668517876,0.954703228045817
"141",0.0109337035751475,0.947066990628254,0.66244359597362,0.905067684831656,0.0900728913571676,0.740888580354044,0.328531759805623,0.842242276987157
"142",0.229607775078098,0.0109337035751475,0.107080874696286,0.278549114890663,0.492710864283235,0.294515793127386,0.0591808399861159,0.900208261020479
