R_LH,R_LH0,R_ROD,R_ON,R_FH,R_ONFH,R_M,R_SLH
0.002350979931180497,-0.0024330900243308973,-0.007656415694591745,0.0014634146341463428,-0.00904296999089349,-0.0075927889713679475,-0.0001709693964780934,0.0001068741450067634
-0.0059752454118651155,0.002350979931180497,-0.0008315742339921606,-0.0007249621527112282,0.001813720260322338,0.0010874432290666203,-0.0012992545260915866,-0.0006184819467252023
0.00025365152507972333,-0.0059752454118651155,0.015650493774151952,0.0009016745384284874,0.00596285015657827,0.006869901245169618,0.0070575692963752434,0.0016514577290338561
0.0012751578007779152,0.00025365152507972333,-0.0056634475180152855,-0.006529870459204057,-0.0022972857993703855,-0.00881215527989676,0.0060975609756097615,-0.002903157448612026
-0.0005775030479326926,0.0012751578007779152,-0.0076412030649715135,0.0021437819710059536,-0.000743423560808254,0.0013987646721711489,-0.007946348897494349,-0.0010896504572259769
0.001050487726444338,-0.0005775030479326926,-0.0017335102512520129,-0.0024183538073021538,0.0007294102503594413,-0.0016907075289988027,-0.0005359401462045055,0.0004933293295010799
-0.0025719508566083293,0.001050487726444338,0.0075384417698205475,-0.0016918661926585976,-0.0009224498551967386,-0.002612755386130927,0.008653268058060659,0.0015114422565194463
-0.004122242845426616,-0.0025719508566083293,-0.01259456579648377,-0.004709643047416057,0.0025479616306953723,-0.00217368140649965,-0.00937573414774795,-0.001077957916522987
0.0017790119974834262,0.0017814217032967594,-0.012469201928227092,0.008777062609713226,0.00021483200137484282,-0.0025066952329941827,-0.01161991494479997,0.0016515635526002104
-0.0003928587018202645,0.0017790119974834262,-0.007731456415809412,0.00045479155387107006,-0.005346783271278799,-0.004894423389279923,-0.0026333543711507534,-0.0002182072095661125
0.006539010415557378,-0.0003928587018202645,0.025087336244541403,0.008733624454148492,-0.0009740259740259605,0.007751091703056767,0.01150471238219053,0.005633380456667947
-0.0024781310232351306,0.006539010415557378,-0.000909937362451374,-0.0002116133401049991,0.0038945095881133263,0.0036820721178263405,-0.00328905755850728,-0.0012903498751957176
2.126438003702269e-05,-0.0024781310232351306,-0.0014650925768642242,0.002271955155427108,-0.0005084422600257765,0.001762357737387532,-0.0029250302041162746,-0.00029761272081807455
-0.004400440044004417,2.126438003702269e-05,0.005103342689461776,-0.0015947945904567495,-0.004919813430451558,-0.006506761929063409,0.021724241256795507,-0.009824664306512743
0.00042056566081383195,-0.004400440044004417,0.010518487037824098,0.0050998725031874415,0.004904862579281133,0.010029749256268428,0.003155768745266352,-0.0026634788809193344
-0.004557674535831335,0.00042056566081383195,0.0007777193904361379,0.010658118759852897,0.0009554499120876248,0.011623751970572638,-0.008851396276595702,-0.0018867133453523977
0.00177361119908781,-0.004557674535831335,-0.00071737525055382,0.0025319126490135346,0.00547195622435015,0.00801772338854323,-0.008686551543694354,2.1114864864779648e-05
0.0005174269393162234,0.00177361119908781,0.018358098851301685,0.011065444198545604,-0.0036898061288305195,0.007334808725893094,0.012993534618040314,-0.002024207873755457
-0.001332908912288433,0.0005174269393162234,0.009247429718044708,0.0032891334477977985,0.007174639175257624,0.010487370968742749,-0.001964667108991458,0.0007390466032162202
0.00020060180541636718,-0.001332908912288433,0.023130759600188844,-0.005603103257188602,0.005696594427244461,6.157256326577709e-05,0.01957886959734023,0.0034219001610305
-0.001924966413346385,0.00020060180541636718,0.00022061772964288018,0.003931006819093419,0.007891161898673449,0.011853188929001224,-0.005767972884580974,-0.005761562998405134
-0.0009064753872225495,-0.001924966413346385,0.01950778503264683,0.0003214465092917784,0.014018597738546967,0.014344550477147111,-0.0004555447721285022,0.005548289937779893
0.0028216377094487655,-0.0009064753872225495,0.020571992110453463,0.005424063116370892,-0.001275134870034278,0.004142011834319614,0.007346297387546663,0.008950159893923892
-0.0021945021945021237,0.0028216377094487655,0.0011370425330996525,-0.004124188170903209,0.003657474600870847,-0.00048179768351674923,-0.00042418633348761947,0.0020446742023843
-0.004580329706433739,-0.0021945021945021237,-0.0017556044295251594,0.0027202222479452143,0.01075517075517074,0.013504649457884765,-0.012906879354323109,-0.002178149276987562
0.003915228485722011,-0.004580329706433739,-0.0032617559119324513,0.002213334368811548,-0.004290972491282519,-0.002087135479361457,-0.0003210210414700265,-0.000856331010859912
-0.005312317571511849,0.003915228485722011,-0.0028910145714895474,-0.0026581811831817292,0.0030349013657058332,0.00036865286482101745,-0.0008534078125607136,-0.002407112629576491
-0.0003762674271229338,-0.005312317571511849,-0.012148600269969001,-0.004812488995833197,0.00019657565213981876,-0.004616859361856185,-0.005444075391599967,-0.0021342186388428885
0.004399276068494995,-0.0003762674271229338,-0.003882956594092324,0.004590605622362798,0.0005576950078802767,0.00515086078808169,-0.007016575674557046,-0.0019848752505905454
-0.0008537844492098046,0.004399276068494995,-0.00273651444887546,0.0007088800091876735,-0.005204004907198523,-0.004498813913057287,0.001253107906514117,0.0005165084031943934
0.008291146809104255,-0.0008537844492098046,-0.0029212456032272627,0.009896464696647511,-0.004171668076900392,0.005683511853898038,-0.004347224692236251,-0.0042272808462500144
0.0010885623201928318,0.008291146809104255,0.01688080648349488,0.0005534690650326191,0.0067169781500651116,0.007274164854714327,0.012088386514384375,-0.0025206499398920945
-0.000408155332257909,0.0010885623201928318,-0.0009514563106796103,-0.0019223300970874213,0.0035407871442190153,0.0016116504854368774,-0.004115697031968013,0.0015631478644442254
-0.0036746740681378176,-0.000408155332257909,-0.00523041026638138,0.00517207855337376,-0.0018763540699474612,0.0032860198327824275,-0.007693947557123271,-0.0008007499707042287
0.0004087034370010567,-0.0036746740681378176,0.008023855766778443,0.002452278657328444,-0.0072018474304278435,-0.004767229709846443,0.013049477626650763,-0.00019458281444562076
0.006288223001859494,0.0004087034370010567,0.01474622103768275,0.004649534073886796,0.011034816622129462,0.015735657451899865,0.002569148082447237,-0.0035341764413708843
0.0018806990881459207,0.006288223001859494,0.0028767932328677137,0.007792108822801014,0.0009830239328518786,0.008782792585113164,-0.0037204910292729654,-0.0021420582715674374
0.0035767680399689805,0.0018806990881459207,0.0019340525986462076,0.010125334192912394,-0.0031347962382446415,0.00695879709512881,-0.006496441080103832,0.001516271488409826
0.00013302421040606305,0.0035767680399689805,-0.007693758250047034,-0.009994342824816038,-0.0035999999999999366,-0.013558363190646738,0.0036130068245683322,0.002323809523809617
-0.0035495994836945988,0.00013302421040606305,0.0010070493454181761,-0.002679131277432578,0.0012383782959914935,-0.0014440707594671753,0.0034631705135768076,-0.0010050251256280562
0.007003771261448355,-0.0035495994836945988,-0.009962853605105293,0.0020382893608914543,-0.0023953461845557245,-0.00036193923230798397,-0.004878420611326928,-0.004749138261202601
0.00026403138201569476,0.007003771261448355,0.013145826964231055,0.004069856313054121,0.009762317075491467,0.01387190461632537,0.0009422939203196368,-0.0016568760355475387
-0.0018246829843702184,0.00026403138201569476,0.02296466684264109,0.009766582450318584,0.005750989618343416,0.015573739582940505,0.009004158621713998,-0.001711163038878527
-0.0024056699790890868,-0.0018246829843702184,-0.002178850379452424,-0.0005908746791736252,-0.00029561200923777786,-0.0008863120187603268,-0.0017557153153819893,0.00046284296663823277
-0.004111600587371478,-0.0024056699790890868,0.010591923426514827,0.0072529633270881355,0.005340699815837846,0.012632399042831421,-0.0020150210661293855,0.0
0.0006815376964026676,-0.004111600587371478,0.0006082276614569615,0.0022670303745209175,0.002482575994409597,0.0047552344441168515,-0.005264702645192076,0.0011433418776625182
0.0024068231408855834,0.0006815376964026676,-0.0011707101571990508,0.0006442587343078454,-0.0016739942238001015,-0.0010308139748922418,-0.0005159388243967111,0.000376092326979105
0.002408132502435656,0.0024068231408855834,0.00011030831173131084,0.003548250694023203,-0.0041952148902648645,-0.000661849870387532,-0.001342973306105999,0.0021184879522511135
-0.0003441093905640624,0.002408132502435656,0.012561892536218533,0.004786356134238057,0.003339964592725231,0.008142306986979708,0.0016371375559354195,0.0027422635478715485
-0.0017870358670734054,-0.0003441093905640624,0.003677802739328939,-0.003007464309008001,0.0029256769035073127,-9.058627436786537e-05,0.007863600949430172,-0.004062921348314541
-0.0006661025797972675,-0.0017870358670734054,0.004466546112115832,0.003688969258589525,-0.0025223407321994795,0.0011573236889692584,0.0030525251065676162,0.00025210235355555
0.00674252001685649,-0.0006661025797972675,-0.01677175283732668,-0.002179787425689139,-0.0005416237881167296,-0.0027202305890829948,-0.01446919200130059,0.0003849114703615708
-0.004085412354286944,0.00674252001685649,0.0023113181793363857,0.007261542941379817,-0.008311350413760743,-0.0011101607003112246,-0.00016397624166464286,0.0035898463837309436
7.691716021862582e-05,-0.004085412354286944,-0.0518696785720798,-0.06671042316177145,0.00212932213322925,-0.0647231490090977,0.017271291838047542,-0.0034684296253714164
