R_LH,R_LH0,R_ROD,R_ON,R_FH,R_ONFH,R_M,R_SLH
-1.105359563,-0.682979299,0.059198294,0.455522925,0.724213946,0.76555173,-0.566605411,-0.593370825
-0.036550444,-1.106963719,-1.111793367,0.14405576,0.373959334,0.357215835,-1.52171492,-0.429613836
0.532203277,-0.035679821,0.60691343,0.651456541,0.031327101,0.620568272,0.264954159,-0.172248806
0.716319933,0.532203277,-0.060941546,0.026104613,0.965570909,0.559468942,-0.773741537,0.58302712
1.214452965,0.715195863,0.758572554,-0.938197338,0.914148793,-0.468106495,1.355411904,-0.170482957
-0.271267433,1.212636039,-0.047871299,0.359999346,0.208575561,0.451665616,-0.446853404,-0.384243022
-0.081003607,-0.271267433,0.750476587,0.201467272,0.718570793,0.565584156,0.143176686,1.087898189
0.084495765,-0.081003607,-0.819144593,-0.83260474,-0.382370268,-0.885455256,-0.643944774,1.012392913
-0.604822756,0.084495765,-1.032941282,-0.843730797,-0.688482627,-0.989420436,-0.772568395,0.580965879
-1.808931504,-0.605867762,-1.357595236,-0.856216893,0.990840895,-0.313037732,-1.591844511,-0.122110478
1.230989023,-1.813417569,1.025552864,-0.003480227,1.089471872,0.589225784,0.940902943,0.45648831
-1.175368612,1.229135057,0.546290354,-0.295722699,0.918119978,0.277591538,0.518221034,0.043516477
-1.304840279,-1.177106323,-1.027026063,-0.955908703,-0.074022212,-0.895803885,-0.001740111,-1.674336113
1.524490115,-1.306881273,1.278787534,1.019682195,0.060941546,0.946334925,1.327597826,-0.995114321
-0.493500274,1.52171492,0.738995461,0.104597004,1.438490128,0.858730148,0.084495765,0.156374811
-0.490554243,-0.494483236,0.367435769,0.723083475,-0.014791473,0.654687132,-0.094104642,-0.421992903
-0.303002137,-0.491535779,-0.190823778,0.400216753,-0.443971043,0.176665791,-0.328609935,-0.460354119
0.483696637,-0.303002137,0.07838514,-0.502364259,-0.365574773,-0.60900676,0.424847858,0.876477384
-1.688643614,0.483696637,-1.136340819,0.496450595,-1.185848701,-0.164306633,-1.089471872,-1.409709504
0.53120112,-1.692275044,0.708470307,0.026974974,-1.502608805,-0.807035629,1.379793867,0.702890066
-0.161661568,0.53120112,-1.298749674,-0.770225295,-0.133514017,-0.749324038,-1.080069859,-1.205408045
0.165188576,-0.161661568,-0.733291316,-0.10634682,-0.595447171,-0.373959334,-0.873925232,0.792659218
-0.726477671,0.165188576,-0.490554243,0.828918909,-0.314865748,0.625850959,-1.212636039,0.797433029
1.329701017,-0.727610931,0.881598896,-1.118273524,1.180592448,-0.619513814,1.395746993,0.923437526
-1.321323225,1.327597826,0.271267433,-0.364644751,0.298450632,-0.15109242,0.523202928,-0.064428612
1.726009446,-1.323408971,-1.035912488,0.573770854,1.203610858,1.019682195,-1.138001754,-2.149607751
0.797433029,1.722163434,1.225439744,1.177106323,0.685178139,1.276819192,0.598566513,-0.013051195
0.445892206,0.796237875,0.4143964,0.852457117,0.00957075,0.792659218,-0.329528396,0.042645615
-0.491535779,0.445892206,0.530199496,-0.184625119,-0.783165342,-0.554388874,1.050907801,0.577878635
-0.565584156,-0.492517789,0.200579459,0.234434482,-0.347033076,0.090609546,0.239803658,-0.256852543
-1.368610249,-0.566605411,-1.268994847,-1.115027593,-0.634339817,-1.249766284,-0.752784683,-0.42770628
0.946334925,-1.370833276,0.572745423,-0.338728458,-0.043516477,-0.314865748,0.615302847,1.323408971
1.550012593,0.944974316,1.561687267,0.725345344,1.494585849,1.268994847,1.008045049,1.196460679
-0.951794973,1.547126699,0.57479689,-0.344262238,-0.192596161,-0.389869412,1.083193226,0.096726717
-0.76555173,-0.953164424,-0.108972156,-0.304824492,0.201467272,-0.135269912,-0.225500771,0.491535779
-1.060019525,-0.76671855,0.24249083,0.070532889,0.920775497,0.572745423,-0.060069897,-0.777267371
1.714546943,-1.061546718,-0.931463179,-0.87137876,0.716319933,-0.493500274,-0.97953257,0.212133639
-0.157255629,1.710775701,0.542254523,0.830146266,0.288458899,0.853709035,-0.46616578,0.867569609
-1.184092981,-0.157255629,-1.146353939,-0.573770854,-1.607482209,-1.227285306,-0.468106495,-0.685178139
-1.037401525,-1.185848701,0.872651289,1.210823107,-0.581996191,0.880316354,0.34057189,0.098475135
-0.770225295,-1.038892867,-1.64670747,-1.223598347,-0.71295043,-1.344590924,-1.021146563,-1.822500783
-0.303913188,-0.771396316,0.588191106,1.171903798,0.485653619,1.216273909,-1.180592448,1.787029862
1.633351926,-0.303913188,-2.054609932,-1.61384882,-0.044387373,-1.601180097,-2.246934386,1.969102343
-2.246934386,1.630058162,-0.9586602,-0.622679261,-0.401159532,-0.73215335,-0.419141383,-1.259322364
-0.997973395,-2.246934386,1.22176109,-0.246973356,0.758572554,0.213913683,1.238447557,1.366393965
-2.225724695,-0.999405996,-0.57479689,1.348900371,0.328609935,1.304840279,-1.588763267,0.103722217
2.488099963,-2.225724695,-0.881598896,-0.403046162,0.220149216,-0.247870454,-1.01822001,0.053969594
-1.073854528,2.488099963,0.852457117,0.15813657,1.323408971,0.814286685,-1.115027593,2.34375722
-2.047480812,-1.075404467,-1.733778981,-0.122110478,-1.836414174,-1.121531281,-1.294715887,-1.939731273
1.939731273,-2.047480812,1.707028634,1.194682665,-1.26317718,0.537222116,1.639993132,1.8317369
-1.171903798,1.934053419,1.043380818,-1.146353939,1.056972532,-0.702890066,1.476230645,1.52171492
2.317454245,-1.173634444,0.324938852,1.003716159,0.90493827,1.236576471,1.087898189,-2.507799452
-1.865358256,2.317454245,-1.795687346,-1.945472358,0.386117126,-1.845891108,-1.342445534,1.185848701
-0.314865748,-1.870337241,-0.226393321,-1.604323189,0.629028965,-1.436046044,-0.205908737,2.317454245
-1.564639436,-0.314865748,0.529198404,1.270943644,-1.072307165,0.756254366,-0.113349395,0.10634682
-1.890731559,-1.567605306,-1.375299768,0.235328871,-0.633276219,-0.074894682,-1.939731273,1.234709704
-1.527277102,-1.895955084,-1.092627359,-0.169600232,1.77010605,0.90624935,-1.244086997,-2.084223061
2.507799452,-1.530076003,-1.084758879,-1.395746993,0.62162342,-1.19290842,-0.565584156,-0.064428612
0.897104212,2.507799452,1.865358256,2.624503404,-2.215484443,2.246934386,-0.397390546,1.384316007
-1.31303716,0.895803885,0.401159532,0.610054426,-1.180592448,-0.046129266,-0.508295543,1.963091499
-0.247870454,-1.315100217,0.166952848,-0.345185556,0.840010562,0.173131931,-0.133514017,0.431522957
1.178847595,-0.247870454,1.111793367,1.384316007,0.893207763,1.53854544,-0.569672732,1.191137922
0.330447135,1.177106323,-0.289366034,0.928781315,-1.473648748,0.099349456,-0.876477384,1.342445534
1.249766284,0.330447135,0.985170985,-0.244283251,0.250562949,-0.060941546,1.573578762,-0.820362092
-1.075404467,1.247868715,-0.879035258,-0.58405867,-0.431522957,-0.71182906,-0.596486306,-0.435345931
-1.460884264,-1.076956993,-1.674336113,-1.089471872,-1.23284723,-1.409709504,-1.278787534,-1.304840279
1.561687267,-1.463418124,1.677880871,0.990840895,-0.480764631,0.740139175,1.443404243,1.890731559
-0.278495883,1.558748645,-0.622679261,-1.460884264,1.564639436,-0.897104212,-0.64608727,1.64334104
-1.476230645,-0.278495883,1.438490128,1.692275044,-0.101972879,1.591844511,0.173131931,1.113409024
-1.535710044,-1.47882242,1.64334104,-0.084495765,1.64334104,0.847462745,1.433610508,1.541393259
0.043516477,-1.53854544,-1.306881273,-1.288704413,-0.577878635,-1.398055191,-0.805831245,0.421992903
0.510276608,0.044387373,0.489573179,0.535212963,-0.877755603,0.058326735,0.76555173,-0.316694817
1.31303716,0.510276608,-1.710775701,-1.749639769,0.065300499,-1.692275044,-1.153093719,-0.613201452
-1.741654608,1.310979676,0.379563646,0.961418973,-1.267050859,0.29118102,-0.505327679,1.610657354
0.416293268,-1.745633275,1.47882242,0.992263357,1.166732801,1.298749674,0.916794643,0.807035629
-0.08274956,0.416293268,-0.087115557,-0.648232735,0.889324828,-0.092356953,0.793850974,-1.633351926
-0.61215177,-0.08274956,1.053935321,1.205408045,-0.101098328,1.043380818,0.787903403,-0.637534928
0.585090842,-0.613201452,-0.145814243,-1.143003495,0.356288613,-0.960038673,0.633276219,0.902320766
-0.549323073,0.58405867,-0.719697588,-0.942258332,0.213913683,-0.79982676,-0.333205031,0.047000265
1.144677111,-0.550335102,2.176690808,0.932806626,-0.678591489,0.585090842,2.317454245,1.855536786
-0.655765514,1.143003495,0.911509326,1.302804705,0.719697588,1.379793867,-0.58302712,0.852457117
-0.602734722,-0.656844659,-0.856216893,-0.151972522,-0.731016332,-0.498419878,-0.935498584,0.579936184
-0.879035258,-0.60377841,0.111598244,0.500391095,-0.873925232,0.021753089,-0.114225101,0.62162342
-0.808241185,-0.880316354,-0.596486306,0.161661568,-1.196460679,-0.502364259,-0.500391095,0.449739482
0.985170985,-0.809447917,-0.304824492,-1.025552864,-0.234434482,-1.025552864,0.891911957,-0.46616578
-1.041882502,0.983758449,0.88288289,0.854962292,-0.512259678,0.571720593,-0.264954159,1.880436638
-0.193482579,-1.043380818,0.507305759,0.696222526,-0.632213337,0.358143363,0.007830574,1.040386522
0.795043858,-0.193482579,-0.740139175,-0.256852543,0.524200863,0.069660693,-0.811864925,-0.875200596
-0.15813657,0.793850974,1.463418124,0.126494495,1.433610508,0.866302687,1.527277102,-0.304824492
0.670944069,-0.15813657,-0.377694226,0.04874237,-0.81671323,-0.366505112,-0.037421094,-0.549323073
0.314865748,0.669854787,-0.749324038,-0.923437526,-0.684078306,-1.066143223,0.096726717,-0.064428612
0.817928307,0.314865748,0.033068113,0.374892566,-0.939549281,-0.137026225,0.128248777,0.099349456
-0.727610931,0.81671323,1.218098895,1.100564075,-0.47102088,0.828918909,1.280760844,-0.82402191
0.698441587,-0.728745125,-0.656844659,-0.416293268,-0.248767752,-0.491535779,-0.599607588,0.359999346
0.554388874,0.697331627,0.854962292,0.534209197,-0.3590712,0.349806581,0.735570101,0.897104212
-0.884168342,0.553374579,-0.214803958,-0.643944774,-0.500391095,-0.776091021,0.236223449,0.863773005
1.558748645,-0.885455256,-1.0584948,1.119900917,-0.096726717,0.975324111,-1.119900917,-2.246934386
1.22176109,1.555823423,0.231752436,0.08274956,0.448777041,0.348881781,0.387992586,-1.138001754
1.588763267,1.219927948,-1.342445534,0.244283251,-1.212636039,-0.4305682,-1.364184373,-1.009492217
0.238908319,1.585697032,-0.99654284,-0.724213946,-0.503351574,-0.830146266,-0.65792457,-0.550335102
1.366393965,0.238908319,-0.292088873,1.443404243,-0.859988812,1.021146563,-1.448353463,1.35106452
0.122110478,1.364184373,-0.356288613,-0.899709428,-0.071405137,-0.842489423,0.260451148,0.534209197
-1.272897279,0.122110478,-1.875363029,-1.01822001,-0.687380298,-1.171903798,-1.778504283,-1.458359749
1.778504283,-1.274855784,-0.296631765,-1.359785058,1.91738396,-0.458420358,0.152852741,-0.475887108
1.667309052,1.774289524,0.560486686,0.943615454,-0.391747612,0.734430232,-0.25146085,0.744723753
-0.605867762,1.663826177,-0.345185556,-1.044881479,0.244283251,-0.890617648,-0.867569609,2.176690808
0.4058788,-0.60691343,-0.483696637,0.088862416,-1.64334104,-0.849957281,0.532203277,-0.76438595
1.393446207,0.4058788,1.244086997,1.817940427,-1.191137922,1.37754334,0.738995461,-0.83260474
-0.908876195,1.391152774,0.691794651,0.627968925,0.696222526,0.863773005,-0.24966525,0.814286685
-0.983758449,-0.910191972,-0.682979299,-0.884168342,0.423895822,-0.64073656,-0.189937812,-0.789090683
1.530076003,-0.985170985,0.915470917,1.182340904,-0.893207763,0.736710927,1.426354455,-1.865358256
-1.151403869,1.527277102,-1.945472358,-1.544253633,-1.630058162,-1.870337241,-0.411553889,-2.304881629
1.860425089,-1.153093719,-0.637534928,1.010941502,-2.451374768,-1.021146563,-0.382370268,1.460884264
-1.386587732,1.855536786,-0.523202928,-1.582645634,1.267050859,-1.219927948,-0.796237875,2.269205796
1.552911453,-1.388866635,1.029979168,0.88288289,0.429613836,0.955908703,-0.020012599,1.494585849
-1.957150755,1.550012593,-1.906560091,-1.681446839,0.495466676,-1.555823423,-1.489290195,-1.555823423
0.128248777,-1.963091499,-0.201467272,0.553374579,-0.779623305,0.137026225,-1.373063098,2.205471374
-2.371789207,0.128248777,-0.39080834,-1.875363029,0.413448525,-1.749639769,1.473648748,1.265111646
-1.813417569,-2.371789207,-0.561505012,-0.211243869,0.999405996,0.387054686,0.24249083,-2.069189701
1.620281527,-1.817940427,2.099742768,1.524490115,0.98093925,1.718342728,1.576586665,1.692275044
-2.292663124,1.617056809,0.419141383,1.310979676,-1.340306304,0.64608727,-0.443971043,1.003716159
-0.740139175,-2.292663124,-1.242202793,-0.587157058,-0.01827217,-0.540239919,-1.561687267,1.282739153
1.800067047,-0.741283858,-0.227286051,1.234709704,-1.667309052,0.292996966,-0.571720593,-0.064428612
-1.412063469,1.795687346,-1.431183446,-1.095793763,-0.720825299,-1.247868715,-1.205408045,0.110722797
1.850692424,-1.414425285,-0.283926765,0.064428612,2.304881629,1.516199421,-2.006751594,1.957150755
-1.845891108,1.845891108,-1.230989023,-1.386587732,0.343339214,-1.265111646,0.724213946,-2.186084262
-1.951278291,-1.850692424,-0.150212436,0.64073656,0.983758449,0.993687829,-1.875363029,-2.124015291
2.246934386,-1.957150755,0.819144593,1.284722495,0.58405867,1.325500491,-0.418191635,-0.124740601
-0.421042016,2.246934386,2.317454245,1.426354455,2.091919934,1.987574855,1.817940427,1.473648748
0.000870055,-0.421992903,-0.086242227,-0.985170985,0.215694404,-0.827692799,0.692900345,0.322188413
1.455844494,0.001740111,0.577878635,1.885559118,-0.523202928,1.688643614,-0.940902943,-0.954535665
-0.821580809,1.453338416,-0.723083475,-0.467135918,-0.87137876,-0.813075209,-0.321272143,0.04874237
-0.990840895,-0.822800747,-0.750476587,-1.203610858,0.387992586,-1.002277369,0.262251714,-0.756254366
1.218098895,-0.992263357,1.426354455,1.582645634,0.383306477,1.607482209,-0.034809226,1.36198142
1.052420355,1.216273909,1.407363324,-0.465196081,1.552911453,0.5172262,1.315100217,1.398055191
-1.053935321,1.050907801,-0.130880944,0.406823736,-0.833835866,-0.046129266,-0.289366034,0.367435769
0.889324828,-1.05545271,0.858730148,0.705119527,0.651456541,0.895803885,0.146693653,0.58405867
-1.636663506,0.888033493,-1.804481552,0.07227744,-0.07227744,0.071405137,-2.047480812,-1.860425089
2.047480812,-1.639993132,-0.28664534,2.434184791,-1.419172732,2.269205796,-1.765953328,-2.047480812
1.238447557,2.047480812,-0.351657079,-1.136340819,-1.003716159,-1.373063098,0.485653619,1.726009446
-1.148033996,1.236576471,-1.33604615,-1.440942836,0.329528396,-1.340306304,-0.769055329,-0.434389593
-0.316694817,-1.149717301,-1.443404243,-0.902320766,-1.069220116,-1.191137922,-1.081630224,-0.992263357
-0.676402479,-0.316694817,0.808241185,1.333925136,-0.076639794,1.182340904,-0.475887108,0.849957281
-1.116649088,-0.677496578,0.074894682,0.113349395,1.081630224,0.692900345,-0.385179905,-0.783165342
1.400370862,-1.118273524,0.380498853,1.491932792,-1.733778981,0.613201452,0.285738914,-1.080069859
-0.036550444,1.398055191,1.26317718,1.133028321,-0.260451148,0.923437526,0.955908703,0.757412952
0.760894826,-0.035679821,0.888033493,0.826467932,-0.572745423,0.502364259,1.089471872,-0.814286685
-1.219927948,0.759733178,-1.212636039,-0.769055329,-0.676402479,-0.931463179,-0.960038673,-0.572745423
0.087115557,-1.22176109,-0.095852619,1.317168888,-0.573770854,0.995114321,-1.052420355,0.049613478
-1.685034317,0.087115557,-0.530199496,-0.76671855,-0.714072696,-0.944974316,0.363715043,-0.064428612
1.111793367,-1.688643614,-1.510729665,0.07838514,0.518221034,0.374892566,-1.981342003,-0.965570909
0.899709428,1.110180607,-0.465196081,0.513251968,-0.408714699,0.30847225,-0.133514017,-1.695928928
-1.607482209,0.898406058,-1.782750875,-1.382051404,-1.095793763,-1.610657354,-1.518951394,0.533205969
1.845891108,-1.610657354,-0.421992903,1.218098895,0.033068113,1.105359563,-1.158183135,-1.052420355
-2.033527028,1.841131972,-1.304840279,0.912828264,0.61215177,1.052420355,-1.620281527,-1.993885891
2.061845032,-2.040454259,0.825244304,0.254155773,0.938197338,0.723083475,-0.376760011,1.741654608
-1.737703322,2.061845032,1.366393965,-1.368610249,0.931463179,-1.047889883,2.033527028,1.508011653
-0.036550444,-1.741654608,-1.388866635,-1.342445534,-0.344262238,-1.384316007,-0.723083475,-0.863773005
0.726477671,-0.035679821,1.073854528,1.47882242,-1.286710904,0.890617648,1.040386522,-0.895803885
-1.749639769,0.725345344,-1.745633275,-1.761830839,0.230858792,-1.663826177,-1.64334104,1.607482209
-2.269205796,-1.753674546,0.599607588,-0.965570909,0.686278802,-0.618460045,0.852457117,1.489290195
-1.294715887,-2.269205796,-2.061845032,0.641805231,0.00957075,0.596486306,-2.34375722,-2.140920395
1.836414174,-1.296730143,-1.294715887,1.366393965,-1.294715887,0.755096795,-1.782750875,-1.158183135
-0.265855403,1.8317369,-1.251668364,-3.031960259,2.683337646,-2.683337646,2.34375722,1.061546718
2.091919934,-0.265855403,1.384316007,-2.793970332,2.793970332,-1.733778981,1.075404467,2.793970332
1.573578762,2.091919934,0.627968925,0.731016332,1.024081888,1.070762365,-0.507305759,0.508295543
-1.729881161,1.570585029,-1.166732801,1.787029862,-1.296730143,1.286710904,-2.33040422,1.845891108
2.167485581,-1.733778981,1.00659999,0.463257994,-1.272897279,-0.281210287,1.714546943,-0.849957281
-0.651456541,2.167485581,0.836301918,1.141333075,-1.850692424,-0.080130724,0.817928307,1.412063469
-2.386535108,-0.652532648,1.00515703,-0.868837925,0.60900676,-0.550335102,2.215484443,-2.033527028
-1.505304737,-2.386535108,1.791341821,-1.906560091,1.987574855,-1.391152774,2.507799452,1.431183446
0.826467932,-1.508011653,1.481424167,0.879035258,1.707028634,1.471076638,0.859988812,0.290273408
-1.288704413,0.825244304,-1.002277369,-0.532203277,-1.513458883,-1.144677111,-0.649306587,0.916794643
-1.370833276,-1.290703057,-2.167485581,-2.006751594,0.576850778,-1.865358256,-1.653496876,-1.261247429
-1.594940944,-1.373063098,-0.540239919,1.267050859,-1.699605596,0.303002137,-0.526198302,-1.267050859
1.601180097,-1.598052745,0.469077514,-1.037401525,-0.665505576,-1.185848701,1.570585029,0.512259678
0.689585794,1.598052745,-0.884168342,-0.903628744,1.458359749,-0.029586184,-1.368610249,1.333925136
-0.689585794,0.688482627,0.884168342,-0.10634682,-1.714546943,-0.97953257,1.588763267,1.348900371
0.844973472,-0.690689801,0.783165342,1.388866635,0.483696637,1.388866635,0.995114321,-2.257930105
-0.169600232,0.843730797,1.445874426,1.481424167,-0.619513814,1.178847595,0.939549281,0.961418973
-1.663826177,-0.169600232,-1.012392913,0.309384829,-0.940902943,-0.206797515,-1.431183446,1.368610249
1.443404243,-1.667309052,-0.562523919,-0.838773066,-1.463418124,-1.308927726,0.620568272,0.828918909
0.781983573,1.440942836,-0.341494041,1.865358256,-0.856216893,1.550012593,-1.532886941,-0.604822756
1.056972532,0.780802895,0.749324038,-1.375299768,0.558451777,-1.187608084,2.140920395,-1.656920358
-0.328609935,1.05545271,-1.325500491,0.838773066,-0.112473776,0.725345344,-1.757738076,-1.317168888
2.65277363,-0.328609935,-0.971132856,0.773741537,-1.64670747,-0.312124116,-1.20181755,0.46616578
1.025552864,2.65277363,1.189371151,-0.274879863,-1.555823423,-1.003716159,1.836414174,1.630058162
0.454557964,1.024081888,0.847462745,-0.973925125,0.631151169,-0.668766299,1.911944027,-1.579608901
-1.234709704,0.454557964,0.08274956,-1.159886289,1.325500491,-0.576850778,0.378628771,0.915470917
0.222824196,-1.236576471,-1.080069859,-1.244086997,0.403990014,-1.034425744,0.328609935,-1.91738396
-1.391152774,0.222824196,-1.969102343,-1.617056809,-1.247868715,-1.804481552,-1.491932792,-0.577878635
1.484035981,-1.393446207,-0.463257994,-0.221932359,-1.558748645,-0.966958591,-0.451665616,1.822500783
1.458359749,1.481424167,-0.964185084,-1.489290195,1.443404243,-0.975324111,-1.209014146,1.90123086
1.402694066,1.455844494,0.324021767,0.753940235,0.76555173,0.972528043,-0.579936184,-0.334124892
-1.975185186,1.400370862,-1.481424167,-1.110180607,-1.436046044,-1.499923751,-1.034425744,0.128248777
-1.016759999,-1.981342003,-0.898406058,-1.431183446,2.434184791,0.442051518,-1.579608901,1.26317718
-1.177106323,-1.01822001,-1.331810106,0.043516477,-0.995114321,-0.469077514,-1.670812269,1.103758246
1.64670747,-1.178847595,2.371789207,2.451374768,-1.209014146,2.371789207,1.282739153,1.753674546
-1.47882242,1.64334104,-0.679687214,0.556419178,-1.092627359,-0.046129266,-0.26765854,-1.588763267
-1.103758246,-1.481424167,0.876477384,-1.827099359,-1.530076003,-2.069189701,2.469321164,0.47102088
-1.726009446,-1.105359563,-1.516199421,1.244086997,-3.279122265,-2.033527028,-1.428764786,2.488099963
-1.405024866,-1.729881161,-0.938197338,-2.317454245,2.115785341,-1.975185186,1.080069859,1.555823423
1.987574855,-1.407363324,2.528523061,2.357541677,0.655765514,2.507799452,1.890731559,-0.530199496
-1.922881234,1.981342003,-1.552911453,1.216273909,-1.161592814,0.631151169,-1.813417569,-1.981342003
1.163302728,-1.928437239,1.604323189,-0.684078306,0.13790454,-0.553374579,2.246934386,0.309384829
-0.171365814,1.161592814,1.585697032,0.889324828,1.934053419,1.623523182,1.187608084,-0.886743638
-1.015302152,-0.171365814,0.535212963,0.055712323,-1.384316007,-0.689585794,1.308927726,-0.332285452
0.187280805,-1.016759999,-1.143003495,-0.986585489,-0.962801108,-1.225439744,0.616354563,-1.969102343
-1.817940427,0.187280805,-0.716319933,0.567627258,-0.326773843,0.388930828,-0.964185084,-0.960038673
-0.889324828,-1.822500783,-0.889324828,0.853709035,0.273073202,0.87137876,-1.288704413,-1.52171492
-0.337807173,-0.890617648,0.600649313,-0.322188413,1.841131972,0.851206534,-0.044387373,-0.29118102
1.481424167,-0.337807173,2.451374768,1.928437239,1.382051404,2.13239167,2.013311056,1.218098895
0.407769035,1.47882242,-0.403046162,0.337807173,-1.541393259,-0.610054426,-0.133514017,0.45070234
-0.125617499,0.407769035,0.086242227,-1.092627359,0.410607125,-0.880316354,1.440942836,-1.497249467
0.055712323,-0.125617499,0.085368963,0.184625119,-0.284832722,0.068788551,0.831374875,-1.598052745
-0.840010562,0.056583751,0.261351325,1.265111646,-0.24966525,1.064608556,-0.849957281,0.245179755
0.224608401,-0.841249347,-0.76438595,-1.253574983,0.957283545,-0.848709353,0.020012599,-0.879035258
0.918119978,0.224608401,-1.154786868,0.169600232,-1.375299768,-0.595447171,-1.296730143,0.506316471
-0.922105695,0.916794643,0.756254366,-0.081003607,-1.177106323,-0.675309188,1.685034317,-1.00515703
-1.133028321,-0.923437526,-1.617056809,-1.670812269,0.132636224,-1.617056809,-1.184092981,0.065300499
0.64608727,-1.134683014,-0.748172483,-0.263152315,-0.485653619,-0.459387023,-0.568649698,-0.476861704
1.184092981,0.645015652,0.334124892,1.128082757,-0.911509326,0.673125025,-0.714072696,1.329701017
0.637534928,1.182340904,1.8317369,1.421558498,0.552360854,1.465961415,1.317168888,1.310979676
0.056583751,0.636469169,0.189051995,-0.443011076,0.326773843,-0.225500771,0.055712323,1.067680406
1.210823107,0.057455221,1.582645634,2.2807776,-1.175368612,2.013311056,0.661168918,-1.489290195
0.273976421,1.209014146,-0.332285452,-1.087898189,0.827692799,-0.720825299,-0.110722797,0.989420436
1.100564075,0.273976421,-1.19290842,-0.982347874,-1.080069859,-1.261247429,-0.992263357,1.182340904
0.631151169,1.098971192,0.047000265,0.595447171,-1.227285306,-0.094978594,-0.15813657,0.815499357
-1.567605306,0.630089712,1.170176655,0.109847434,-0.846217453,-0.338728458,1.855536786,-0.50433938
0.307559927,-1.570585029,0.837536852,0.936847108,-1.218098895,0.30573605,0.174015192,1.695928928
-0.858730148,0.307559927,0.005220353,0.105471872,-0.34795728,-0.031327101,0.357215835,-0.928781315
-0.541246947,-0.859988812,-0.577878635,-0.474912964,-0.423895822,-0.611102762,0.373959334,-1.331810106
-0.447815015,-0.542254523,-0.659005248,0.266756863,0.510276608,0.509285826,-0.490554243,-1.850692424
0.88288289,-0.448777041,1.650092665,-0.173131931,1.395746993,0.636469169,1.860425089,0.44013362
0.763221209,0.881598896,0.144934945,1.639993132,-1.043380818,1.234709704,-1.325500491,1.331810106
-0.39927433,0.762057502,-0.652532648,-0.571720593,0.497434995,-0.273976421,-0.801025345,0.535212963
-0.084495765,-0.39927433,0.975324111,-1.061546718,-0.277591538,-1.073854528,1.928437239,0.173131931
-0.495466676,-0.084495765,-1.630058162,-0.020012599,-0.487612462,-0.23354028,-1.761830839,-1.639993132
1.168452995,-0.496450595,0.175782121,0.689585794,-0.142297722,0.568649698,-0.357215835,-0.227286051
-0.899709428,1.166732801,-0.760894826,-1.491932792,0.29118102,-1.393446207,0.052227029,1.448353463
0.652532648,-0.901014329,1.154786868,0.45745412,-0.902320766,-0.030456631,1.66036337,-0.408714699
-0.122987091,0.651456541,-0.164306633,0.483696637,-1.484035981,-0.424847858,0.482718841,-0.862510235
-1.436046044,-0.122987091,0.949061412,0.982347874,1.102159755,1.278787534,0.475887108,-1.270943644
1.47882242,-1.438490128,0.935498584,0.034809226,0.227286051,0.193482579,1.081630224,0.57479689
0.177549599,1.476230645,-0.034809226,0.428659863,-1.25548617,-0.293905301,-0.053098292,0.741283858
-0.910191972,0.177549599,0.378628771,0.173131931,0.689585794,0.526198302,0.21747581,-0.735570101
