,R_LH,R_LH0,R_ROD,R_ON,R_FH,R_ONFH,R_M,R_SLH,LH0_ON,LH0_FH,LH0_ONFH,LH0_M,LH0_SLH,LH0_ROD,ON_FH,ON_ONFH,ON_M,ON_SLH,ON_ROD,FH_ONFH,FH_M,FH_SLH,FH_ROD,ONFH_M,ONFH_SLH,ONFH_ROD,M_SLH,M_ROD,SLH_ROD
895,0.121233959,1.428764786,-1.491932792,-1.714546943,-1.270943644,-1.911944027,-0.186395431,0.151972522,1,1,1,1,0,1,3,3,3,2,3,3,3,2,3,3,2,3,2,3,1
896,0.25505449,0.121233959,1.499923751,1.268994847,1.219927948,1.535710044,0.820362092,0.416293268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
897,-0.374892566,0.25505449,-1.31303716,-1.445874426,1.302804705,-1.022613124,-1.141333075,0.150212436,1,0,1,1,0,1,2,3,3,2,3,1,1,0,1,3,2,3,2,3,1
898,-0.83260474,-0.374892566,0.672034147,-0.53120112,-1.550012593,-1.159886289,1.555823423,1.187608084,3,3,3,2,2,2,3,3,2,2,2,3,2,2,2,2,2,2,0,0,0
899,-1.516199421,-0.833835866,-0.386117126,-1.591844511,1.400370862,-1.194682665,0.780802895,0.542254523,3,2,3,2,2,3,2,3,2,2,3,1,0,0,1,2,2,3,0,1,1
900,-0.239803658,-1.518951394,1.993885891,2.084223061,1.419172732,2.304881629,0.833835866,-0.625850959,2,2,2,2,3,2,0,0,0,1,0,0,0,1,0,0,1,0,1,0,2
901,0.161661568,-0.239803658,1.359785058,0.281210287,1.357595236,0.920775497,1.158183135,0.707352498,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
902,0.951794973,0.161661568,-0.002610168,-0.849957281,0.60691343,-0.532203277,0.422944171,0.273073202,1,0,1,0,0,1,2,3,2,2,3,1,0,0,1,2,2,3,0,1,1
903,-0.71182906,0.950427305,-0.062684984,-0.551347695,0.07838514,-0.454557964,0.387054686,-0.178433546,1,0,1,0,1,1,2,3,2,3,3,1,0,1,1,2,3,3,1,1,3
904,-0.932806626,-0.71295043,0.320356142,1.636663506,-0.710708585,1.33604615,-0.877755603,-0.740139175,2,3,2,3,3,2,1,0,1,1,0,2,3,3,2,1,1,0,3,2,2
905,0.877755603,-0.934151759,0.193482579,0.220149216,0.536217269,0.483696637,0.000870055,-0.821580809,2,2,2,2,3,2,0,0,0,1,0,0,0,1,0,0,1,0,1,0,2
906,0.821580809,0.876477384,0.351657079,1.151403869,-0.208575561,0.961418973,-0.650381188,0.174015192,0,1,0,1,0,0,1,0,1,0,0,2,3,2,2,1,0,0,2,2,0
907,0.110722797,0.820362092,0.71182906,0.563543411,-0.524200863,0.296631765,0.811864925,-0.064428612,0,1,0,0,1,0,1,0,0,1,0,2,2,3,2,0,1,0,1,0,2
908,-1.227285306,0.110722797,0.387992586,0.885455256,-0.90756199,0.400216753,0.439175278,-0.880316354,0,1,0,0,1,0,1,0,0,1,0,2,2,3,2,0,1,0,1,0,2
909,0.373026428,-1.229135057,-0.073149799,0.290273408,0.238908319,0.413448525,0.119481199,-1.47882242,2,2,2,2,3,3,0,0,0,1,1,0,0,1,1,0,1,1,1,1,3
910,-0.843730797,0.373026428,-0.545280564,-0.481741506,0.741283858,-0.017401977,-1.019682195,1.346742521,1,0,1,1,0,1,2,3,3,2,3,1,1,0,1,3,2,3,2,3,1
911,0.645015652,-0.844973472,0.569672732,0.047000265,-0.643944774,-0.264954159,0.910191972,0.386117126,2,3,3,2,2,2,1,1,0,0,0,3,2,2,2,2,2,2,0,0,0
912,0.259551183,0.643944774,-0.681881116,-1.153093719,-0.299360435,-1.180592448,0.651456541,-0.680783755,1,1,1,0,1,1,3,3,2,3,3,3,2,3,3,2,3,3,1,1,3
913,-0.183740181,0.259551183,0.246076457,0.482718841,-0.521208619,0.226393321,0.337807173,-0.725345344,0,1,0,0,1,0,1,0,0,1,0,2,2,3,2,0,1,0,1,0,2
914,0.15813657,-0.183740181,0.769055329,0.701776645,0.077512438,0.685178139,0.4143964,0.140540124,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
915,0.344262238,0.15813657,0.323104954,0.136148016,0.114225101,0.222824196,0.204131669,0.068788551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
916,0.061813241,0.344262238,-0.365574773,-0.36185657,0.216585021,-0.197029779,-0.501377433,0.596486306,1,0,1,1,0,1,2,3,3,2,3,1,1,0,1,3,2,3,2,3,1
917,-0.272170207,0.062684984,0.050484623,-0.877755603,0.218366772,-0.725345344,0.773741537,0.207686456,1,0,1,0,0,0,2,3,2,2,2,1,0,0,0,2,2,2,0,0,0
918,-0.419141383,-0.272170207,0.192596161,0.338728458,-0.699552409,-0.008700659,0.238013172,0.061813241,2,3,3,2,2,2,1,1,0,0,0,3,2,2,2,2,2,2,0,0,0
919,-0.886743638,-0.42009151,0.332285452,0.25146085,0.03916248,0.292088873,0.165188576,0.000870055,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
920,-0.757412952,-0.888033493,-0.101972879,-0.359999346,0.25505449,-0.174898588,-0.265855403,0.751630134,3,2,3,3,2,3,2,3,3,2,3,1,1,0,1,3,2,3,2,3,1
921,-0.182855386,-0.758572554,-0.005220353,-0.560486686,-0.312124116,-0.637534928,0.597526086,0.139661489,3,3,3,2,2,3,3,3,2,2,3,3,2,2,3,2,2,3,0,1,1
922,-0.135269912,-0.182855386,1.165016051,1.359785058,1.315100217,1.653496876,0.186395431,-1.063076391,2,2,2,2,3,2,0,0,0,1,0,0,0,1,0,0,1,0,1,0,2
923,0.253257261,-0.135269912,-0.317609748,0.435345931,-1.300774516,-0.327691751,-0.377694226,0.666591696,2,3,3,3,2,3,1,1,1,0,1,3,3,2,3,3,2,3,2,3,1
924,0.250562949,0.253257261,0.64608727,-0.743576144,0.568649698,-0.403990014,1.203610858,-0.134391913,1,0,1,0,1,0,2,3,2,3,2,1,0,1,0,2,3,2,1,0,2
925,0.783165342,0.250562949,-0.601691691,0.00957075,-0.451665616,-0.182855386,-0.617406962,-0.195255872,0,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3
926,0.679687214,0.781983573,-0.602734722,0.227286051,-0.774915744,-0.172248806,-0.758572554,0.490554243,0,1,1,1,0,1,1,1,1,0,1,3,3,2,3,3,2,3,2,3,1
927,-0.682979299,0.678591489,-0.08274956,-0.957283545,-1.165016051,-1.276819192,1.154786868,0.589225784,1,1,1,0,0,1,3,3,2,2,3,3,2,2,3,2,2,3,0,1,1
928,0.501377433,-0.684078306,0.316694817,0.758572554,-0.473939271,0.482718841,-0.161661568,0.135269912,2,3,2,3,2,2,1,0,1,0,0,2,3,2,2,1,0,0,2,2,0
929,1.0584948,0.501377433,0.880316354,1.212636039,-0.397390546,0.940902943,0.700664094,-1.037401525,0,1,0,0,1,0,1,0,0,1,0,2,2,3,2,0,1,0,1,0,2
930,1.040386522,1.056972532,-0.615302847,-0.053969594,-0.540239919,-0.287552001,-0.570696364,-0.193482579,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
931,0.562523919,1.038892867,0.733291316,-0.50433938,0.734430232,-0.046129266,1.070762365,-0.028715759,1,0,1,0,1,0,2,3,2,3,2,1,0,1,0,2,3,2,1,0,2
932,0.102847509,0.561505012,0.182855386,-0.288458899,-0.023493644,-0.257751881,0.507305759,-0.161661568,1,1,1,0,1,0,3,3,2,3,2,3,2,3,2,2,3,2,1,0,2
933,0.542254523,0.102847509,-1.253574983,-0.323104954,-0.99654284,-0.753940235,-1.261247429,-0.064428612,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
934,0.715195863,0.542254523,-0.51921638,-0.633276219,-0.203243376,-0.655765514,0.526198302,-1.308927726,1,1,1,0,1,1,3,3,2,3,3,3,2,3,3,2,3,3,1,1,3
935,-0.480764631,0.714072696,0.397390546,1.207209133,0.793850974,1.329701017,-0.901014329,-0.298450632,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,1,1,0,3,2,2
936,1.288704413,-0.481741506,0.363715043,-0.326773843,0.110722797,-0.219257907,0.98093925,-0.946334925,3,2,3,2,3,2,2,3,2,3,2,1,0,1,0,2,3,2,1,0,2
937,1.069220116,1.286710904,-0.426753085,-0.759733178,0.668766299,-0.373026428,-0.912828264,1.722163434,1,0,1,1,0,1,2,3,3,2,3,1,1,0,1,3,2,3,2,3,1
938,-0.961418973,1.067680406,0.780802895,0.552360854,-0.501377433,0.301180787,0.880316354,-0.030456631,0,1,0,0,1,0,1,0,0,1,0,2,2,3,2,0,1,0,1,0,2
939,-0.166070647,-0.962801108,0.356288613,-0.055712323,0.943615454,0.487612462,-0.159898821,0.30573605,3,2,2,3,2,2,2,2,3,2,2,0,1,0,0,1,0,0,2,2,0
940,0.248767752,-0.166070647,-1.685034317,0.128248777,-0.421992903,-0.063556774,-1.975185186,-1.535710044,2,3,3,3,3,3,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3
941,0.950427305,0.248767752,0.751630134,0.613201452,-0.122110478,0.511267892,0.599607588,0.07227744,0,1,0,0,0,0,1,0,0,0,0,2,2,2,2,0,0,0,0,0,0
942,-0.359999346,0.949061412,1.663826177,1.203610858,1.234709704,1.489290195,1.267050859,0.089735947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
943,-0.175782121,-0.359999346,-0.403990014,-0.717444908,0.969739557,-0.115976776,-0.213023576,-0.872651289,3,2,3,3,3,3,2,3,3,3,3,1,1,1,1,3,3,3,3,3,3
944,-0.219257907,-0.175782121,0.317609748,-0.482718841,0.137026225,-0.354435088,0.530199496,0.809447917,3,2,3,2,2,2,2,3,2,2,2,1,0,0,0,2,2,2,0,0,0
945,0.622679261,-0.219257907,0.188166326,-0.008700659,-0.261351325,-0.097600888,0.294813879,0.198804306,3,3,3,2,2,2,3,3,2,2,2,3,2,2,2,2,2,2,0,0,0
946,0.373959334,0.62162342,0.718570793,0.43821734,0.789090683,0.777267371,0.403990014,-0.479788215,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,2
947,0.729880258,0.373959334,0.412501022,0.123863798,-0.257751881,0.016531797,0.434389593,0.469077514,0,1,0,0,0,0,1,0,0,0,0,2,2,2,2,0,0,0,0,0,0
948,0.935498584,0.728745125,-0.687380298,-0.745872344,0.303002137,-0.543262651,-0.856216893,1.223598347,1,0,1,1,0,1,2,3,3,2,3,1,1,0,1,3,2,3,2,3,1
949,0.474912964,0.934151759,-0.169600232,-1.083193226,-0.359999346,-1.118273524,0.810655829,0.947697288,1,1,1,0,0,1,3,3,2,2,3,3,2,2,3,2,2,3,0,1,1
950,-0.333205031,0.474912964,0.815499357,-0.930121411,0.960038673,-0.429613836,1.338173191,0.194369149,1,0,1,0,0,0,2,3,2,2,2,1,0,0,0,2,2,2,0,0,0
951,0.521208619,-0.333205031,0.146693653,-0.240699189,0.166952848,-0.096726717,0.447815015,-0.527197808,3,2,3,2,3,2,2,3,2,3,2,1,0,1,0,2,3,2,1,0,2
952,0.47199323,0.521208619,-0.664420241,-0.777267371,0.422944171,-0.526198302,-0.478812256,-0.131758533,1,0,1,1,1,1,2,3,3,3,3,1,1,1,1,3,3,3,3,3,3
953,0.166070647,0.47199323,0.747021919,0.690689801,0.591297035,0.856216893,0.148452815,-0.031327101,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,2
954,-0.415344647,0.166070647,0.493500274,-0.73215335,0.421992903,-0.455522925,1.01384646,0.25146085,1,0,1,0,0,0,2,3,2,2,2,1,0,0,0,2,2,2,0,0,0
955,0.98800197,-0.415344647,-0.110722797,0.07576721,-0.25505449,-0.013051195,-0.006960496,-0.524200863,2,3,3,3,3,3,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3
956,1.139665833,0.986585489,-1.880436638,-1.630058162,1.133028321,-1.329701017,-1.688643614,-1.443404243,1,0,1,1,1,1,2,3,3,3,3,1,1,1,1,3,3,3,3,3,3
957,-1.066143223,1.138001754,-0.649306587,-0.241594913,-0.709589001,-0.563543411,-0.436302667,0.004350288,1,1,1,1,0,1,3,3,3,2,3,3,3,2,3,3,2,3,2,3,1
958,-0.734430232,-1.067680406,-0.008700659,-0.366505112,0.935498584,0.208575561,-0.735570101,1.402694066,3,2,2,3,2,3,2,2,3,2,3,0,1,0,1,1,0,1,2,3,1
959,0.238013172,-0.735570101,1.171903798,0.863773005,1.242202793,1.247868715,0.649306587,-0.382370268,2,2,2,2,3,2,0,0,0,1,0,0,0,1,0,0,1,0,1,0,2
960,0.982347874,0.238013172,0.553374579,0.785532168,0.856216893,1.024081888,-0.464226819,0.159017634,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2,2,0
961,-0.965570909,0.98093925,-1.497249467,0.672034147,-1.468514223,-0.229965332,-1.906560091,-0.005220353,0,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3
962,-0.73215335,-0.966958591,0.433433652,-0.401159532,1.272897279,0.373959334,0.391747612,-0.482718841,3,2,2,2,3,2,2,2,2,3,2,0,0,1,0,0,1,0,1,0,2
963,-0.036550444,-0.733291316,1.692275044,1.558748645,1.331810106,1.836414174,1.044881479,-0.61215177,2,2,2,2,3,2,0,0,0,1,0,0,0,1,0,0,1,0,1,0,2
964,1.774289524,-0.035679821,-1.407363324,-0.279400455,-0.357215835,-0.413448525,-1.412063469,-1.25548617,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
965,-0.737852713,1.77010605,-0.910191972,0.648232735,0.681881116,0.872651289,-1.865358256,1.321323225,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,2,3,1
966,-0.826467932,-0.738995461,1.198242483,0.323104954,-0.331366153,0.179317632,1.567605306,-0.064428612,2,3,2,2,3,2,1,0,0,1,0,2,2,3,2,0,1,0,1,0,2
967,-0.263152315,-0.827692799,-0.254155773,-0.55540374,-0.831374875,-0.846217453,0.535212963,0.126494495,3,3,3,2,2,3,3,3,2,2,3,3,2,2,3,2,2,3,0,1,1
968,-0.176665791,-0.263152315,-1.688643614,-1.64670747,-1.692275044,-1.951278291,-0.042645615,-1.547126699,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
969,-1.327597826,-0.176665791,1.19290842,-0.778444798,1.541393259,0.190823778,1.166732801,1.468514223,3,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
970,1.091048258,-1.329701017,-1.046384497,-1.267050859,1.286710904,-0.740139175,-1.182340904,1.129728209,3,2,3,3,2,3,2,3,3,2,3,1,1,0,1,3,2,3,2,3,1
971,-1.323408971,1.089471872,-1.037401525,-2.65277363,0.710708585,-2.488099963,1.963091499,1.66036337,1,0,1,0,0,1,2,3,2,2,3,1,0,0,1,2,2,3,0,1,1
972,-1.280760844,-1.325500491,-1.561687267,-0.895803885,-0.26765854,-0.89450507,-1.375299768,-1.423952382,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
973,0.960038673,-1.282739153,1.229135057,2.061845032,-1.323408971,1.677880871,0.138782961,-0.709589001,2,3,2,2,3,2,1,0,0,1,0,2,2,3,2,0,1,0,1,0,2
974,0.853709035,0.9586602,-0.36185657,1.468514223,-0.717444908,1.121531281,-1.272897279,-0.394567508,0,1,0,1,1,1,1,0,1,1,1,2,3,3,3,1,1,1,3,3,3
975,0.875200596,0.852457117,1.453338416,1.90123086,1.191137922,2.033527028,-0.283926765,-0.724213946,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,1,1,0,3,2,2
976,-0.479788215,0.873925232,-0.505327679,-0.115976776,-0.535212963,-0.34795728,-0.39927433,0.070532889,1,1,1,1,0,1,3,3,3,2,3,3,3,2,3,3,2,3,2,3,1
977,-1.01822001,-0.480764631,0.636469169,-0.757412952,-0.057455221,-0.709589001,1.214452965,0.856216893,3,3,3,2,2,2,3,3,2,2,2,3,2,2,2,2,2,2,0,0,0
978,-0.52519932,-1.019682195,1.196460679,1.121531281,-1.416795017,0.380498853,1.209014146,1.063076391,2,3,2,2,2,2,1,0,0,0,0,2,2,2,2,0,0,0,0,0,0
979,-0.60691343,-0.526198302,0.486632807,0.521208619,-0.418191635,0.310297666,0.677496578,-0.763221209,2,3,2,2,3,2,1,0,0,1,0,2,2,3,2,0,1,0,1,0,2
980,-1.353235015,-0.607959762,0.068788551,0.47102088,0.502364259,0.680783755,-0.594408678,-0.086242227,2,2,2,3,3,2,0,0,1,1,0,0,1,1,0,1,1,0,3,2,2
981,0.151972522,-1.355411904,0.805831245,-0.26765854,-0.862510235,-0.659005248,1.486657958,0.196142748,3,3,3,2,2,2,3,3,2,2,2,3,2,2,2,2,2,2,0,0,0
982,-0.600649313,0.151972522,0.964185084,1.050907801,0.645015652,1.168452995,0.241594913,-0.289366034,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,2
983,-0.873925232,-0.601691691,-0.047000265,-0.394567508,0.241594913,-0.230858792,0.288458899,-0.501377433,3,2,3,2,3,3,2,3,2,3,3,1,0,1,1,2,3,3,1,1,3
984,0.61425181,-0.875200596,0.421992903,1.230989023,-0.748172483,0.838773066,-0.026104613,-0.961418973,2,3,2,3,3,2,1,0,1,1,0,2,3,3,2,1,1,0,3,2,2
985,0.098475135,0.613201452,-0.031327101,0.401159532,-0.483696637,0.152852741,-0.42009151,0.662251914,0,1,0,1,0,1,1,0,1,0,1,2,3,2,3,1,0,1,2,3,1
986,-0.380498853,0.098475135,-0.020012599,-0.550335102,0.594408678,-0.186395431,0.445892206,-0.891911957,1,0,1,0,1,1,2,3,2,3,3,1,0,1,1,2,3,3,1,1,3
987,0.282115548,-0.380498853,0.295722699,0.995114321,-0.356288613,0.786717232,-0.407769035,-0.234434482,2,3,2,3,3,2,1,0,1,1,0,2,3,3,2,1,1,0,3,2,2
