"","dwt_ADX","dwt_aroon","dwt_trueHigh","dwt_trueLow","dwt_BBandsdn","dwt_BBandsmavg","dwt_BBandsup","dwt_CCI","dwt_chaikinVolatility","dwt_CLV","dwt_CMOClose","dwt_CTI","dwt_DonchianChannelH","dwt_DonchianChannelM","dwt_DonchianChannelL","dwt_DPOClose","dwt_DVIClose","dwt_GMMAClose","dwt_KSTClose","dwt_lags","dwt_MACD","dwt_PBandsdn","dwt_PBandscenter","dwt_PBandsup","dwt_ROCClose","dwt_momentumClose","dwt_RSIClose","dwt_runSum","dwt_runMin","dwt_runMax","dwt_runMedian","dwt_SAR","dwt_SMAClose","dwt_EMAClose","dwt_DEMAClose","dwt_SNR","dwt_SMI","dwt_TDI","dwt_TRIX","dwt_VHF","dwt_volatility","dwt_williamsAD","dwt_ZigZag","dwt_chaikinAD","dwt_CMF","dwt_CMOvolume","dwt_DPOvolume","dwt_EMV","dwt_GMMAvolume","dwt_MACDvolume","dwt_MFI","dwt_OBV","dwt_ROCvolume","dwt_runPR","dwt_SMAvolume"
"1",27.6680591949185,-12.4874118831823,-0.01943640996735,0.017989147139671,-0.446203277530223,-0.0337586075600955,0.378686062410032,-15.9204546186217,-2.1210253452898,-0.133689977748176,-10.8478603334436,-0.092760362919978,0.460938899210772,0.0276641038916583,-0.405610691427455,0.012097342715799,0.516496350364964,-0.0331913821527205,-0.0823678248604646,-0.0353663216537933,58.7892132830317,-0.556143720476971,-0.0340165248559739,0.173889469453308,-0.25403700162299,-0.216510896248398,44.8428416673762,-1.02049574567922,-0.378913895250307,0.294629755191023,-0.0264713828784896,0.066772967922183,-0.0340165248559739,-0.0382641207372185,-0.29863761999554,13.7742029322772,-11.5193644341336,0.0321328770803137,4.73450403012315,0.469415119461435,0.0101177807743428,-2.26225865961609,-0.00700575699946234,136.936689463529,0.189813274539412,-1.35110958919553,-0.000561412065072631,130.619755707629,-0.0128086771837168,-60.4918277687531,-56.7825351046824,-0.15048248514663,-0.0709595228560974,0.455823293172691,-0.0153553297796729
"2",18.1893417267763,-10.9667673716012,-0.0361902901602099,0.0443749596982432,-0.802060175241842,0.0996682080665526,1.00139659137495,-14.8841839807503,-0.34775417744877,20.64011291441,-4.85664495014666,-0.0772397710977391,0.871439162175656,0.0962142336265166,-0.679010694922623,0.00192138685989121,0.479513381995134,0.0678967315693574,-0.00132020640937561,0.1038631761891,798.835703380226,-0.658940694078336,0.100320737150219,0.95064593798535,0.0883643567809252,-0.0341163000991391,48.2661026996008,3.00962211450657,-0.670665869865457,0.862472617745321,0.118362136381917,0.0142743748151947,0.100320737150219,0.104666046862447,0.086084395887275,13.7173227944968,-5.1543384150333,-8.20244857139536,4.03483104836766,0.460230687269253,0.00746716400828466,1.08755521153939,-0.0153255962105707,-220.951789792711,170.428900842643,-1.97535613541722,-0.00723895681567847,500.59611164947,-0.0663824269981805,-66.6958250533246,72.6342509356426,-0.623430366874884,-0.579760866710757,0.459738955823293,-0.0858719485429395
"3",21.8683083162722,-39.828801611279,-0.0174160437225186,0.019930965891872,-0.293498811846852,0.0430648964855145,0.379628604817881,-63.4424025808136,0.677505217541755,0.0801690306624213,-20.5477540032109,-0.436690030422022,0.349047841865958,0.0404647195981147,-0.268118402669729,0.0234018779390751,0.502131386861314,0.0269001248950064,-0.130031795038765,0.043891959159497,1.22158000771856,-0.345281492378763,0.0427908746429095,0.184500514804035,-0.253322032438505,-0.309956824853911,40.3160932912871,1.28372623928728,-0.272110395051932,0.334397865007064,0.0437760258719813,0.0652214450287397,0.0427908746429095,0.0349826292419416,-0.23312677157386,17.5904792362093,-42.2498933523379,0.0642605311292007,0.0759267787805014,0.429717692275598,0.0113082140941102,-1.6093839540359,-0.00734952119065002,51.5268394268021,-0.761433790865789,-0.290383084944842,-0.0145777083578694,6.35339904276462,-0.0802175709090695,-22.6819995364079,57.3667193261818,1.30014678714382,-0.367765723150608,0.290763052208835,-0.123102124993596
"4",19.5956922623325,-2.54783484390735,-0.0284115881864513,0.0289566137799764,-0.800046073986853,-0.0343166331249289,0.731412807736995,-11.9992552801561,-2.42984563871839,-2.92713616741542,-6.16564141255672,-0.0586429420606877,0.618789180956654,-0.0455526095924325,-0.709894400141519,0.0135185354539524,0.502043795620438,-0.0311461328560932,-0.112958587162115,-0.0359447714478658,294.264873111031,-0.941987158340161,-0.034376096486112,0.55314516475073,-0.231316910256144,-0.214325231048632,46.8802355286754,-1.03128289458336,-0.714756363177632,0.61510904066191,-0.0293534901960968,0.00317025500713663,-0.034376096486112,-0.0372216387701418,-0.299470865745903,15.6819035726364,-8.28875758593762,-5.20862596678156,2.31838245076795,0.468013652633723,0.0259235349780597,-2.51348264570232,0.00450556347160519,-973.337566325674,-11.6124287229875,-3.09876965092205,-0.0049732929634389,183.094103308535,-0.00686262791491007,18.0827804049477,77.2069332103584,4.68057687574012,-0.390692906099679,0.458885542168675,-0.0151492387473134
"5",17.5199876339322,-12.5377643504532,-0.0307774164816588,0.0431594239213356,-0.57159193854339,0.123260709352887,0.818113357249165,-18.0107469605014,-25.3945133692805,3.61466980479334,-5.27154135473404,-0.131409732366619,0.670276561124821,0.0847134682943251,-0.500849624536171,0.0252635507814069,0.491396593673966,0.0720522806591381,-0.0516824358275564,0.125649768489122,2.89142292806224,-0.45995706216805,0.122410979490934,0.653502819681642,0.146222555999793,-0.235937106774787,48.1049157850292,3.67232938472801,-0.515650701499353,0.667318862170983,0.134753602696651,0.047421737592392,0.122410979490934,0.10853348365265,-0.0279546087083879,14.3330584335672,0.880792561788418,0.829720571000951,1.55599571863793,0.440355807366595,0.0140481781817697,1.2036662688275,-0.0157058542335456,-69.4311377957817,-2.02196733968568,0.0681825071829643,-0.0187945029384331,-6.76182155809382,-0.103773988338611,-14.8914814878196,36.2992781355283,-0.43460520253983,0.0415837026338994,0.439156626506024,-0.153740009595516
"6",17.4046240549949,-4.47129909365559,-0.0516244084300435,0.0409078256017726,-0.970061705895289,-0.118548764164536,0.732964177566217,-10.0505820079114,-0.819338347927638,0.246884997874548,0.761263952290458,-0.0261656190948443,0.571077114719571,-0.185940808355594,-0.942958731430758,0.000615880615384605,0.511085158150852,-0.0892912925721519,0.0199705865717437,-0.123194227791068,1382.94678506887,-0.998683247204471,-0.11849535694276,0.548595922740358,0.451140577148771,0.11204905973055,50.8039832770234,-3.5548607082828,-0.931577556506163,0.604647513646892,-0.104263719744435,-0.0393394898616468,-0.11849535694276,-0.117040231756176,-0.193515584445839,11.645550280701,4.09374446186534,-0.187275643137906,-2.15704379630838,0.410306377652848,0.020424455607515,1.12811500667532,-0.0322254482750496,-0.531874582580895,0.609223573897931,-0.969693073848791,-0.00234852897692992,125.05262840566,-0.0795796063917636,-0.0192621697350695,36.3884922123451,1.67123992739379,0.187883380207336,0.489156626506024,-0.116681716934026
"7",16.5089549961344,15.2064451158107,-0.0489576016510086,0.0419939707639792,-0.752984961704101,-0.036617608490091,0.679749744723919,32.954033787212,-1.01086450198406,-0.198206030206507,7.00680751672669,0.165068823256583,0.650066389055775,0.0271228381411077,-0.595820712773559,-0.00807336258781459,0.496301703163017,-0.0229447908168249,0.0491400417397121,-0.0371259904341952,-26.2656227942142,-0.705536762906913,-0.0361327808956095,0.781954481103537,0.318366708584285,0.20381284985576,51.7709235107822,-1.08398342686828,-0.60224150720173,0.659094819569949,-0.0674189953514354,-0.00462210748532277,-0.0361327808956095,-0.0304834524914044,0.13875493303319,9.14855825896657,12.7853288655903,-2.85863912256383,-0.44649488086733,0.370630637395651,0.0157002902894274,-1.03881863875601,0.0655756894190768,-117.977825911339,3.06926205425928,-4.2052049839919,-4.57915160972425e-05,53.8459086975047,-0.028558267170047,50.6036670909169,53.763221993507,-0.630966674952466,-0.78303091609381,0.578463855421687,-0.0458033580486154
"8",20.6628344411518,-29.7683786505539,-0.0205250830478719,0.0223467587554276,-0.35838799110132,0.00105607224547,0.36050013559226,-46.276015047263,27.5922161684058,-0.540638258142515,-16.7528006932204,-0.308934961201871,0.324484840783111,0.0040585658015976,-0.316367709179916,0.0152758171089188,0.492652068126521,-0.00292277600981595,-0.101890698631182,0.00135508486821719,-3.84939621186306,-0.460738303344781,0.00123822174401839,0.213885860623227,-0.304771541465978,-0.241646015169285,43.2699522937138,0.0371466523205516,-0.308184443183598,0.323147393728097,-0.00392041656032659,0.0544361403493508,0.00123822174401839,-0.00229982137290117,-0.248610627600944,11.5461271561767,-37.0438895073593,-0.8042286254528,-7.71158193805736,0.416432951546496,0.0123431648395988,-0.764249237368842,-0.00770364921377943,-15.7026358436465,3.5483748471124,-0.295231097330382,-0.0125953952596529,-5.22611081034078,-0.0865707325089639,16.1197611345377,42.3253149511911,8.81353770499519,0.0800875271215608,0.364658634538153,-0.142373555851204
"9",18.0247983442078,19.9194360523666,-0.0525928965972656,0.0398559052203048,-0.770650623071306,-0.0360741271549442,0.698502368761418,30.9043542468334,-6.29946191287441,1.51298460897048,8.18508842832691,0.196251524451532,0.65049811241986,-0.00874530456720682,-0.667988721554274,-0.0216769271662594,0.491834549878346,-0.0206984296795151,0.0373753948571478,-0.0351896440279134,-2.29845845732279,-0.527485275898864,-0.0342536397551164,0.697869682242661,0.309716059097976,0.298379824835542,51.855603197471,-1.02760919265349,-0.694494997884656,0.65629878419866,-0.051288734014498,-0.004330573371451,-0.0342536397551164,-0.0207118357162297,0.215549016889628,11.2345464092755,14.3182950241338,-0.445916493287687,1.95231590068232,0.432495569379162,0.00749108245762519,-1.82698046868204,0.0186383814583686,-63.8445344223705,-0.73134224566019,-1.76227250960873,0.00757566445416089,-70.7188208050652,-0.0784988906201215,-36.549482017936,53.2868587955302,-0.366110283990303,-0.564738559216837,0.5964859437751,-0.126064390055883
"10",24.7469888284654,-23.9778449144008,-0.0161825227319962,0.0154964504338759,-0.337119192902832,0.0153836494111942,0.36788649172522,-39.7456655764695,-0.746718405695397,1.55708482707509,-13.9720064101948,-0.247603093128912,0.315659992459006,0.00329523682540022,-0.309069518808206,0.0142074721475389,0.485703163017032,0.00694694011329207,-0.203696286388556,0.0155421648157417,4.0066544080541,-0.467724380861862,0.0150852491524332,0.25723181554802,-0.195388773541317,-0.239328153421698,42.4459342906787,0.452557474572996,-0.30107827482267,0.32113496146833,0.0131714446272515,0.0354968854459818,0.0150852491524332,0.0122921747010703,-0.237352127962624,13.0757639086777,-25.8503435859471,-2.66351685414247,-0.375566379648863,0.451073572928824,0.0217677460038467,-1.01495926874173,-0.0160126615819738,51.4526381707153,3.86566451267462,-0.059622143862976,-0.0170868814299494,-47.3293947447753,-0.00218371945056004,-9.91356823564306,89.9743246005474,-3.17146543277758,-0.228159111478007,0.381576305220884,-0.0122634532054091
