,R_LH,R_LH0,R_ROD,R_ON,R_FH,R_ONFH,R_M,R_SLH,LH0_ON,LH0_FH,LH0_ONFH,LH0_M,LH0_SLH,LH0_ROD,ON_FH,ON_ONFH,ON_M,ON_SLH,ON_ROD,FH_ONFH,FH_M,FH_SLH,FH_ROD,ONFH_M,ONFH_SLH,ONFH_ROD,M_SLH,M_ROD,SLH_ROD
1356,0.072016563244917,0.0676450439172396,-0.8532364681121749,0.4427203946750663,-1.4178716067984678,-0.9298081525532558,0.1864109865859536,-1.4723789273722538,0,1,1,0,1,1,1,1,0,1,1,3,2,3,3,2,3,3,1,1,3
1357,0.5341325572764191,0.0711421519462149,-0.0178805211437458,0.7155780782400483,-0.907200789523392,-0.2696827733531088,-0.1263646479718747,1.1773905349042335,0,1,1,1,0,1,1,1,1,0,1,3,3,2,3,3,2,3,2,3,1
1358,-0.8271677952218327,0.5351387276459688,-0.3735108558263227,0.2714921634791581,-0.7872996546393765,-0.4494643366173661,-0.3437465736207956,0.947421971453052,0,1,1,1,0,1,1,1,1,0,1,3,3,2,3,3,2,3,2,3,1
1359,-0.5432077400773762,-0.8308572440966041,1.659191329278093,0.1466127144382582,0.6387823845234801,0.6070144296145075,1.8400424578197967,0.9164529641859144,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1360,-0.6549093871548946,-0.5452305109172116,-1.0373291963308058,0.0519176712194513,-0.0842644113328404,-0.0379486783683542,-1.408402801327088,0.2282968813768375,2,3,3,3,2,3,1,1,1,0,1,3,3,2,3,3,2,3,2,3,1
1361,-0.4571968315929212,-0.6570724887004386,-0.4805615980443469,-0.4864435088667502,-0.3087905436781851,-0.5181062588745634,-0.2978317329846114,0.687688014374571,3,3,3,3,2,3,3,3,3,2,3,3,3,2,3,3,2,3,2,3,1
1362,0.4235611774958712,-0.4591342161040201,-1.0692241376025788,-0.1474943699719507,-0.5717346742327534,-0.5291097803886895,-1.006456051893066,-0.65923866907372,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1363,-0.0362031306864479,0.424515396577201,-0.8773322625440491,-0.6516704664808431,-0.8432380222448739,-0.9906611270391744,0.1009070871201333,-1.1669884564723,1,1,1,0,1,1,3,3,2,3,3,3,2,3,3,2,3,3,1,1,3
1364,-1.0313727801587378,-0.0370758904064119,0.4264249960013918,0.8760514072566669,-0.3207046303413489,0.3988833972896407,-0.1281231750291507,1.2057721455286228,2,3,2,3,2,2,1,0,1,0,0,2,3,2,2,1,0,0,2,2,0
1365,0.0798888240978813,-1.0358366467059383,-0.5291097803886895,-0.8633209477599446,0.4494643366173662,-0.2787386849597277,-0.184636359036885,-1.1151462561756644,3,2,3,3,3,3,2,3,3,3,3,1,1,1,1,3,3,3,3,3,3
1366,1.1465545688744616,0.079013892844763,0.3604498059738928,0.0737655517190123,-0.6876880143745708,-0.4893907746239696,0.8432380222448739,0.5574145028556273,0,1,1,0,0,0,1,1,0,0,0,3,2,2,2,2,2,2,0,0,0
1367,0.4149904129389798,1.1465545688744616,1.1669884564723,0.8395102849117385,0.6495149799132537,1.0122622793607383,0.7382969339906144,0.3669725055472624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1368,-0.2507361711455995,0.4159412046093802,-0.4187958412294442,-1.1861572762581882,-0.5171090623165288,-1.1652670173319208,0.4707951107440551,1.186157276258188,1,1,1,0,0,1,3,3,2,2,3,3,2,2,3,2,2,3,0,1,1
1369,0.1988501589129975,-0.2525366298922064,-0.8113084000554817,-0.4187958412294442,-0.9949442166368344,-0.9835627462548848,0.0318397323912646,-0.6603229197435809,3,3,3,2,3,3,3,3,2,3,3,3,2,3,3,2,3,3,1,1,3
1370,-0.2742079181847489,0.1988501589129975,-2.012290880151845,-1.3898350107692394,-0.3216229652502066,-1.235159763452779,-2.032514468533242,-0.0571585099964441,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1371,0.3520859106940881,-0.2760195442762576,-0.6865836040136617,0.3979391814029565,-0.6733952114845162,-0.2896361062426016,-0.8696685596090379,0.5111366228976484,2,3,3,3,2,3,1,1,1,0,1,3,3,2,3,3,2,3,2,3,1
1372,0.4475354226738264,0.3520859106940881,1.2021713504788405,-0.9878158020203188,0.4815407571745818,-0.3800652129741311,1.9620519439331088,-1.0974548927380152,1,0,1,0,1,0,2,3,2,3,2,1,0,1,0,2,3,2,1,0,2
1373,0.6788760166694934,0.4484996710534589,-0.7731101367172698,0.6154248533591004,-1.4250575343093388,-0.8469775142350825,-0.555378131500975,0.913801505591036,0,1,1,1,0,1,1,1,1,0,1,3,3,2,3,3,2,3,2,3,1
1374,0.0895172538618133,0.6799746238253499,-0.1158214941237935,0.6954425387834322,-0.2570413743549666,0.2832751809055145,-0.4992459547629521,0.1466127144382582,0,1,0,1,0,1,1,0,1,0,1,2,3,2,3,1,0,1,2,3,1
1375,-0.7178332238079589,0.0886416124771051,-0.4484996710534588,0.1184560300943771,-0.6313131828272074,-0.4254700023509912,-0.1342811775137301,-0.2624539700833214,0,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3
1376,-0.3810028774052265,-0.7200920259718605,-0.3810028774052265,0.2588447285300835,0.2238231446596492,0.3483765499077384,-0.8382702962642183,0.0100301699719832,2,2,2,3,2,3,0,0,1,0,1,0,1,0,1,1,0,1,2,3,1
1377,0.8837582610199278,-0.3828792126421472,1.6094606273614989,0.4952981157889484,1.2853276812140813,1.198586075344216,1.3606459315116417,0.6070144296145075,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1378,-0.481540757174582,0.8837582610199278,-0.2887266908232794,0.9460566479298904,-0.745187027713149,0.086015093359623,-0.8620555970936745,1.373972424051957,0,1,0,1,0,1,1,0,1,0,1,2,3,2,3,1,0,1,2,3,1
1379,0.1961820962102018,-0.4835004625011049,1.581434581791586,-0.0370758904064119,1.5373112044690054,1.1843966414546432,1.326240897867287,0.5768774147548102,3,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
1380,0.6398523186812445,0.1961820962102018,-0.2787386849597277,-0.1474943699719507,-0.9191108813668948,-0.7908718286917442,0.6377131811184656,-0.6549093871548946,1,1,1,0,1,1,3,3,2,3,3,3,2,3,3,2,3,3,1,1,3
1381,-1.3346945452613623,0.6409229858178099,-1.2021713504788405,-0.9124781826602436,0.5061734888693972,-0.2742079181847489,-1.3262408978672895,-0.874771987600521,1,0,1,1,1,1,2,3,3,3,3,1,1,1,1,3,3,3,3,3,3
1382,-1.3055111329763225,-1.338957370538321,0.6007347026376172,1.129884955058639,0.7212228055947797,1.2130210267672763,0.1325212387870867,-1.8214032529042523,2,2,2,2,3,2,0,0,0,1,0,0,0,1,0,0,1,0,1,0,2
1383,-1.4723789273722538,-1.3096121670831042,-1.3944319832797558,0.5452305109172116,-0.4571968315929212,-0.0126468611237392,-1.7648308035117717,-0.4864435088667502,2,3,3,3,3,3,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3
1384,-1.1618344587944107,-1.4749622746172693,-0.8671253227692632,0.6270608543325216,-2.1067107672341567,-1.4570812779666529,-0.0650227580319724,1.666140388279314,2,3,3,3,2,3,1,1,1,0,1,3,3,2,3,3,2,3,2,3,1
1385,-0.5051823604250938,-1.1669884564723,-0.3866359385303438,-0.6865836040136617,1.5783962775256837,0.965334744309312,-1.111903739495585,-1.0863733474983126,3,2,2,3,3,3,2,2,3,3,3,0,1,1,1,1,1,1,3,3,3
1386,-1.7365679229814273,-0.5071651147956464,-0.8259404792647337,0.5604734031595975,0.1448497445058479,0.492342297563603,-1.2617784139136723,-0.9765135814590752,2,2,2,3,3,3,0,0,1,1,1,0,1,1,1,1,1,1,3,3,3
1387,1.5545983640437626,-1.74052102611377,-0.2059719726673423,0.5789387829389218,1.0646013527106122,1.1151462561756644,-0.9045715468374146,-1.6388110862199707,2,2,2,3,3,3,0,0,1,1,1,0,1,1,1,1,1,1,3,3,3
1388,0.2480370042884519,1.5545983640437626,-0.9639458621683568,-0.1474943699719507,-1.4226540579740432,-1.1721736415566584,-0.5012227920984931,0.9723072792992826,1,1,1,1,0,1,3,3,3,2,3,3,3,2,3,3,2,3,2,3,1
1389,-0.1881862013944291,0.2480370042884519,1.198586075344216,1.520471627418953,-0.5071651147956464,0.9058853853914284,0.9597903270718676,0.1881862013944292,0,1,0,0,0,0,1,0,0,0,0,2,2,2,2,0,0,0,0,0,0
1390,-0.0362031306864479,-0.1890740308913309,-0.8407515657123614,-1.0388240604036034,-0.4952981157889483,-1.0358366467059383,-0.1695748947684708,0.1545518023637623,3,3,3,3,2,3,3,3,3,2,3,3,3,2,3,3,2,3,2,3,1
1391,0.4659287135440885,-0.0370758904064119,1.1550100990162957,-0.2678742657096253,1.2715049697837753,0.9045715468374144,1.110286856691291,-0.9151264306943518,3,2,2,2,3,2,2,2,2,3,2,0,0,1,0,0,1,0,1,0,2
1392,0.3474499601933944,0.4669011069776608,1.0093549121674277,0.7110786640715365,1.1070617688332374,1.1950161412203435,0.0641487629780995,0.5032015901002679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1393,-1.4749622746172693,0.3474499601933944,0.4591342161040201,-0.6387823845234805,0.7625693817338699,0.1819755057610713,0.367905589130841,0.5002341290734386,1,0,0,0,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
1394,-0.7099560597957384,-1.4775555029718594,0.44464516809202,-0.5965613558379849,-0.4523608490269905,-0.6965537387436483,0.8444832072691065,1.5373112044690054,3,3,3,2,2,2,3,3,2,2,2,3,2,2,2,2,2,2,0,0,0
1395,-0.5976037160244944,-0.7122021651936131,-0.7579117302874163,-0.1474943699719507,-0.3317427629841857,-0.3446719763896072,-0.6527493456049901,-0.6657558735652662,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1396,0.8186025318787173,-0.5996903874745457,-0.5181062588745634,-0.3511581182239238,-0.2624539700833214,-0.3998279689323535,-0.3409721270877859,-0.1351613025310134,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1397,-0.6143711788796083,0.8186025318787173,-0.8786145587942071,1.0508675727837924,-1.4723789273722538,-0.5707079425160758,-0.4523608490269905,-1.2295684958024835,0,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3
1398,0.2211410570189049,-0.6164792115452395,1.203969796711018,0.0886416124771051,0.4045562024805617,0.3595192488302848,1.3034688247002908,0.7348650066109995,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1399,-0.8040571801239992,0.2211410570189049,-0.5411871893903677,-0.9487890633619412,-0.3391239544510769,-0.8824701470503695,-0.4756726829037894,1.659191329278093,1,1,1,1,0,1,3,3,3,2,3,3,3,2,3,3,2,3,2,3,1
1400,0.6943321968687977,-0.806469540195164,-0.0658968027574397,-0.353014006338509,0.3979391814029565,0.0938965040777688,-0.0274769402192166,-0.6028253016375529,3,2,2,3,3,3,2,2,3,3,3,0,1,1,1,1,1,1,3,3,3
1401,0.4610733254925031,0.6954425387834322,-0.2507361711455995,-0.0309671281301284,-0.0938965040777688,-0.0974011972095263,-0.2742079181847489,0.0100301699719832,1,1,1,1,0,1,3,3,3,2,3,3,3,2,3,3,2,3,2,3,1
1402,-0.980737232413961,0.4620435302569296,1.4421172090389736,-0.1474943699719507,0.9681181101788976,0.7167051954071113,1.4698053691114417,0.72462069403619,1,0,0,0,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
