"","raw_ADX","raw_aroon","raw_trueHigh","raw_trueLow","raw_BBandsdn","raw_BBandsmavg","raw_BBandsup","raw_CCI","raw_chaikinVolatility","raw_CLV","raw_CMOClose","raw_CTI","raw_DonchianChannelH","raw_DonchianChannelM","raw_DonchianChannelL","raw_DPOClose","raw_DVIClose","raw_GMMAClose","raw_KSTClose","raw_lags","raw_MACDclose","raw_PBandsdn","raw_PBandscenter","raw_PBandsup","raw_ROCClose","raw_momentumClose","raw_RSIClose","raw_runSum","raw_runMin","raw_runMax","raw_runMedian","raw_SAR","raw_SMAClose","raw_EMAClose","raw_DEMAClose","raw_SNR","raw_SMI","raw_TDI","raw_TRIX","raw_VHF","raw_volatility","raw_williamsAD","raw_ZigZag","raw_chaikinAD","raw_CMF","raw_CMOvolumn","raw_DPOvolumn","raw_EMV","raw_GMMAvolumn","raw_MACDvolumn","raw_MFI","raw_OBV","raw_ROCvolumn","raw_runPrank","raw_SMAv"
"1925",21.7382838991735,-3.48439073514602,-0.0243487610738553,0.0418129910584209,-0.331616459468302,0.15206588437182,0.635748228211943,-11.3054549314944,0.208436921211096,-2.95603426950642,-0.563294895633842,-0.0479233701430608,0.584760633809192,0.14119407829844,-0.302372477212312,0.00871423177647135,0.470647201946472,0.102062606885905,1.07509895161512,0.156168465570479,-673.551045157234,-0.087452345150448,0.151888947695376,0.675731472756396,-0.320905548807555,0.114741625417035,52.0281401342156,4.55666843086128,-0.345760812334022,0.588050307655582,0.164040196826712,-0.0463352382261484,0.151888947695376,0.131345732467051,0.315185874218066,9.44542835851816,-4.12230616141935,-2.42394974511756,-2.86207856997454,0.334606620908151,0.0422355112626006,3.46294030048992,-0.0228911715325685,-244174592.4392,-1.83859129656451,-2.37880284106254,-0.0031968143158788,12.0176245245083,-0.0508087696872982,-173.70463913535,47.0509954289383,668077,-0.108699928444855,0.467369477911647,-0.0957123632965042
"1926",14.8224451795327,5.10574018126888,-0.076352785455056,0.0626718948065163,-0.713581072264443,0.0439438221093134,0.801468716483069,-2.89853912831594,1.64955197089369,-0.721784355289247,-2.1301758642251,-0.0247489592376886,0.661455168658566,-0.0191529603798454,-0.699761089418256,0.0110064993903033,0.457790754257908,0.0403668741364214,-0.252211379440854,0.04697488937185,-1.18835143326367,-0.64112711094604,0.0454865186059685,0.765600778348945,0.111867320137237,-0.118875111173023,46.6797720086239,1.36459555817906,-0.742463620901616,0.747567890026114,0.0686217286018533,0.0526290838624367,0.0454865186059685,0.0527329173385338,0.00804686198321392,8.60134171810061,0.357324381897923,-6.50977508443148,-0.200754901870271,0.27785711309532,0.0207279474857889,-3.58250497618779,-0.0204651087996612,-20232282.5117414,-1.14975726192087,-1.06377794531212,0.000184943163720382,-395.471886408803,-0.0567332379540699,-25.9491985536388,28.2607003560208,-4907187.18181818,-0.105988348318096,0.485240963855422,-0.108596198028196
"1927",15.0897234471018,5.39778449144008,-0.0577044987842826,0.0561415556332729,-0.852114444082375,-0.112759421532571,0.626595601017232,8.31094768484165,-0.438932085258847,-2.3541665645568,2.99551474856266,0.0442606648734156,0.557029922010004,-0.1007452652241,-0.758520452458204,-0.0125862934938266,0.523416058394161,-0.0790243724129417,0.703483466085353,-0.113888905484058,-26.835259813591,-0.820757427217268,-0.110716357587001,0.520670511979273,0.167205255890888,0.137376274052614,51.4898750347952,-3.32149072761004,-0.77664573299416,0.614955763746843,-0.114183854420414,0.00638528613406073,-0.110716357587001,-0.0967492509459347,-0.0841372561339038,9.53196602580148,6.65059725207305,-4.01087818383033,-0.943403861110171,0.310268325130896,0.023811673049645,-2.66739175641068,-0.0438269945777858,-179616203.355372,-2.00193261823158,-0.816771707390719,0.000337512115292245,-888.887824260294,-0.0641380452808739,-54.78726845716,252.525893136716,102848,-0.0448678453646209,0.524497991967872,-0.107651000799327
"1928",15.6295865354138,-0.896273917421954,-0.0414720658698473,0.0425591454312369,-0.437842310835561,0.100238553051669,0.638319416938899,-0.173164125940881,-1.58418597064434,2.40050323301842,-0.313717536479572,-0.00823986413761812,0.605249938399107,0.102335005812129,-0.400579926774849,0.00572007683607533,0.479318734793187,0.0824478498383588,-0.267545695363216,0.104221400186105,-4.47557654050127,-0.218770371289324,0.0998585281118786,0.654172414414103,0.0645328583144182,-0.0841802006931654,49.1757123935908,2.99575584335636,-0.435776480535276,0.592856909179591,0.105898935657389,0.0437789331811779,0.0998585281118786,0.0992734369527739,0.206431643513169,8.08669131039164,-2.58492573529717,0.709616579165414,139.412779092644,0.293820871695241,0.0164651943334787,-0.82189773689156,-0.0063649939044612,109156112.448425,2.54380399349978,-0.788865699622412,-0.00747149442451271,-523.912973044646,-0.0690379480445171,10.8739140704634,51.029780058303,45219,-0.0324068873166434,0.504919678714859,-0.111996754159608
"1929",10.437046520349,-0.27190332326284,-0.0806784507082503,0.0792768203415227,-0.990434340412364,0.0208613617159819,1.03215706384433,-0.456069553760769,-11.3092238140944,-37.3979985320486,1.48379151862358,0.0263522786496278,0.943891016325872,0.0125269092468661,-0.91883719783214,-0.0161196838617327,0.532136253041363,0.0307104339441674,0.365543838010872,0.0200523512165797,-139.745683669984,-0.835975656020871,0.0190306601200742,1.15719788047407,-0.147948182003713,0.0758438830667048,50.8578992965889,0.570919803602226,-0.984217644195201,0.968865473037185,0.0296324051368926,-0.00186135199250282,0.0190306601200742,0.0254691405728201,0.252636694362529,6.35900122533806,4.15284312081778,-10.0241263303464,0.671689720622039,0.293758879899712,0.0122431241546305,1.12303513579428,-0.0202136100047303,-200759906.580731,-25.0253826497975,-0.787955872863398,-0.00510811326338708,394.998880108911,-0.0547130553723412,-154.44198683605,14.9119049958483,48160,-0.0629843680747299,0.510240963855422,-0.0885286026399196
"1930",15.7793817368599,-1.82275931520645,-0.036552490319746,0.044694346119353,-0.497759931174361,0.0787983527149889,0.655356636604339,-4.5509078553788,4.46859981105526,-4.08857076258878,0.673641147858688,-0.0348280502639295,0.600204659419704,0.0630539471208254,-0.474096765178053,-0.00356061731110961,0.490024330900243,0.0718587163538174,0.236720527272766,0.0825017408736385,-70.2009758862988,-0.306507347050572,0.0793857719493442,0.740747150227125,-0.0762592621006838,0.0446380497181832,51.3593371306539,2.38157315848033,-0.471148131616549,0.609708338194686,0.0825806381392971,-0.00974802110025833,0.0793857719493442,0.0827955020687338,0.251624412920198,8.46022053994179,2.88395769003935,-2.17962938334145,2.65502532871434,0.329843657366449,0.0116118047094452,2.7341972165202,-0.0106625449729587,-35742452.8550421,-3.02649796491358,-0.625966347660693,-0.00777698179211888,-473.745453170924,-0.0392851747356435,-136.863347531064,9.46123016589602,38585,-0.034794358707046,0.485090361445783,-0.0716456694635046
"1931",13.8434612035573,-23.766364551863,-0.0350091865065155,0.0456224456552988,-0.416861280983194,0.05668833982454,0.530237960632274,-38.0438329973329,-1.36347444689392,0.560580968107587,-8.94303241486311,-0.236883764406011,0.513969834054251,0.0650564084643654,-0.38385701712552,0.01631741866619,0.491094890510949,0.0402297131914959,-1.46672490514312,0.0567985556027809,11.3193556326367,-0.45655750870923,0.0551444880651463,0.410347360684776,-0.198504458157647,-0.291315317071362,47.0626389498727,1.65433464195439,-0.404842978711157,0.53314671585639,0.03791923991529,0.0510940827719565,0.0551444880651463,0.0454294027914146,-0.148598516949227,7.89104778212029,-22.2047991918837,-1.6389949796175,0.648350426977142,0.286759288348064,0.0160353897707808,0.399678107100305,-0.00554186817925833,3440283.2949914,0.669185685124761,-0.405427374027992,-0.00126862308157155,928.896737811247,-0.0685311489942816,12.0519988237732,50.6203279431632,110991,-0.0275733803342893,0.384538152610442,-0.112294272307639
"1932",12.6440986728131,9.91943605236657,-0.0513143025859466,0.0503141998892755,-0.681460408723724,-0.00554485678996535,0.670370695143793,15.6385500163194,-0.552639197488209,2.19062574635684,4.21482346568358,0.102125069346975,0.578126765465072,-0.0313974890919343,-0.640921743648941,-0.0108227062841383,0.473956204379562,-0.00993560513982009,0.574487065557211,-0.0050990866225623,-10.6361057761901,-0.574697731979105,-0.00498820415310796,0.687481795404686,0.253798720062894,0.177372230487707,51.5823452575667,-0.149646124593239,-0.647761304161602,0.609895685464566,-0.007079006511963,-0.0470809838382955,-0.00498820415310796,-0.00193915580451633,0.122895394321084,7.7065637822156,11.0584573807567,-4.51953112126334,2.07776641296047,0.288411578736547,0.0152415022316546,-0.30127353337754,-0.00934356276639194,25342362.7390435,1.9397299561116,-0.824184177581628,-0.0080240018960858,225.435394027955,-0.0580111962335333,-14.448981062828,29.5930735133885,32609,-0.066196047154595,0.552710843373494,-0.0922336537168868
"1933",15.7868453828729,-15.0855991943605,-0.0428335023958898,0.0413384133311185,-0.526809766135251,-0.0188928452091362,0.489024075716978,-20.0266945457952,-0.158074213077894,14.5176629414719,-5.72203675336036,-0.123770343601666,0.418837965841252,-0.0388705606995624,-0.496579087240377,0.00502928839810547,0.514374695863747,-0.00511217936964415,-0.650440096365818,-0.0196275147576964,-3.35668478633547,-0.549791227092738,-0.0193324207871013,0.34928223702432,-0.242438908137484,-0.185030100627572,46.4810742753867,-0.579972623613038,-0.516903861729504,0.447656192025309,-0.0217939592416717,0.00958998953157943,-0.0193324207871013,-0.0112935344489434,-0.183767864355642,7.25459660528441,-5.60731933698056,-3.26512790272098,3.28092097161866,0.287159398395925,0.0135144188484177,-1.6180439478163,-0.0311126608824164,411278677.390783,27.9029519951545,-0.833002608475175,-0.0139231991578301,-67.567465920966,-0.0490947320092035,-26.0888679546326,25.6832803270526,-440513.964285714,-0.0748397788531116,0.443072289156626,-0.0825640149514208
"1934",13.7017004801896,-5.11581067472306,-0.060155607867382,0.0649363312674657,-0.737455626847699,-0.0604019412903914,0.616651744266916,-16.5875287044911,-1.6496927109988,-21.7439705265239,-3.89610771887733,-0.141688778606149,0.621749128850728,-0.0536035172626246,-0.728956163375977,0.00948709992332199,0.445888077858881,-0.0444705145838986,-0.401056347905254,-0.0650290445302499,-9.7361066613652,-0.788332621400586,-0.0627139482880001,0.368835189017783,-0.397960101678962,-0.160236339791912,49.233983423318,-1.88141844864,-0.699798569655967,0.62908144742704,-0.0808106973266109,0.00250071127358341,-0.0627139482880001,-0.0597398387343922,-0.293838356732746,6.03926403569775,-4.87056233476161,-2.93509039787866,-0.254863203563268,0.268320600766204,0.0113393644579125,0.70653452659637,-0.0104879685188185,-694882339.027962,-46.2369780667227,-0.946817227545361,0.0190009836572805,519.022928864443,-0.0620997207529524,13.5860664903688,49.8652308918001,40567,-0.0728002542770073,0.436947791164659,-0.102406037894966
