,R_LH,R_LH0,R_ROD,R_ON,R_FH,R_ONFH,R_M,R_SLH,LH0_ON,LH0_FH,LH0_ONFH,LH0_M,LH0_SLH,LH0_ROD,ON_FH,ON_ONFH,ON_M,ON_SLH,ON_ROD,FH_ONFH,FH_M,FH_SLH,FH_ROD,ONFH_M,ONFH_SLH,ONFH_ROD,M_SLH,M_ROD,SLH_ROD
2125,-1.2375438797593992,0.7939546488766631,-0.5608826524545767,-0.2377095603694443,0.0856175222583656,-0.0443058585439476,-0.7736830186506971,0.3225634310599449,1,0,1,1,0,1,2,3,3,2,3,1,1,0,1,3,2,3,2,3,1
2126,-1.6294441246143263,-1.239432304009544,-1.52880776689154,-0.5242998819250602,0.2277970003331256,-0.1687539224900965,-1.9030586697213157,-0.2440296744379561,3,2,3,3,3,3,2,3,3,3,3,1,1,1,1,3,3,3,3,3,3
2127,-0.1874668514655965,-1.6294441246143263,0.510263258015778,-0.3983897705700031,-1.7300300161350763,-1.512090478519549,1.8375403806260733,0.2885599799792229,3,3,3,2,2,2,3,3,2,2,2,3,2,2,2,2,2,2,0,0,0
2128,0.4184100966064371,-0.1901453406585533,-0.5950882765712758,0.8280755562333212,-0.807247086107997,-0.0627507171452776,-0.4805157005666786,-1.0907852465433965,2,3,3,3,3,3,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3
2129,0.4973187228793764,0.417452999215156,1.4772519325770044,0.6548004806633063,0.7226270785848019,0.9532807037196662,1.114953056324536,1.4441194124393366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2130,-1.6327611339886885,0.4963264599645767,0.1182390664121432,-0.0171034410273078,0.7867630731979746,0.6482937718679931,-0.9546631404309558,1.5847810244865028,1,0,0,1,0,0,2,2,3,2,2,0,1,0,0,1,0,0,2,2,0
2131,1.2683062851731004,-1.6327611339886885,0.3466805144803865,0.6922133455298493,-0.6129823146774441,0.0100863239771232,0.50228741520406,0.3013848261883602,2,3,2,2,2,2,1,0,0,0,0,2,2,2,2,0,0,0,0,0,0
2132,0.5992813170704693,1.2683062851731004,0.7903537515131103,0.6182825792990703,0.8747030882226421,1.047299402583521,-0.2422229437481543,1.1482273108681107,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2,2,0
2133,-0.2377095603694443,0.5971834843904787,-0.7340617133186376,-1.0427569340257627,-0.2803405603954823,-0.9409197684849296,0.0346506755257751,-0.7701386780556767,1,1,1,0,1,1,3,3,2,3,3,3,2,3,3,2,3,3,1,1,3
2134,-0.1465528721194584,-0.2395143275401142,0.3889126044617928,0.7630788459076696,0.7090289560360021,0.9941415614353256,-0.6580642433164182,0.7619059054716688,2,2,2,3,2,2,0,0,1,0,0,0,1,0,0,1,0,0,2,2,0
2135,-0.859376265175317,-0.1492129721035256,-0.8442487092448283,-0.0320180421716884,-0.1955064342760779,-0.1368078922301087,-0.8182297123303436,-1.1182248847781593,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2136,-0.1385787135920986,-0.8606457687599722,1.1810604086976637,1.4668852346425416,-0.2080378162410875,1.005708873752079,0.8670142175607117,-0.0241214003612168,2,3,2,2,3,2,1,0,0,1,0,2,2,3,2,0,1,0,1,0,2
2137,-0.4973187228793762,-0.1412357624325032,-0.2215007030707528,0.3253363507228421,0.6332168825791723,0.714678772068816,-1.2319049165691074,1.177544350667311,2,2,2,3,2,3,0,0,1,0,1,0,1,0,1,1,0,1,2,3,1
2138,1.0100814617995455,-0.4973187228793762,-1.098769911426266,0.5961355533591899,0.0478178111258632,0.4212836941191328,-1.4984753318169275,-1.177544350667311,2,2,2,3,3,3,0,0,1,1,1,0,1,1,1,1,1,1,3,3,3
2139,0.2332010141195646,1.0086217897246714,0.4755995555465933,0.2485500022143139,-0.50228741520406,-0.1910384726727103,0.954663140430956,-0.4136284203530915,0,1,1,0,1,0,1,1,0,1,0,3,2,3,2,2,3,2,1,0,2
2140,1.4566738261639058,0.2304981658096051,-0.6744897501960817,0.3578789960307471,-1.1281129556608929,-0.6580642433164182,-0.540469429484582,0.6257322858583916,0,1,1,1,0,1,1,1,1,0,1,3,3,2,3,3,2,3,2,3,1
