R_LH,R_LH0,R_ROD,R_ON,R_FH,R_ONFH,R_M,R_SLH
0.8954614861097064,-0.8693243864107677,-0.6892922880867393,0.11001378077363745,-1.4316534535266565,-0.9835704920134426,-0.03542426758051751,0.0708930581817578
-1.6519156439542642,0.8967843866434972,-0.12338594843212101,-0.30759666033870536,0.3290199797722229,0.023022992833990636,-0.1978467608230311,-0.2826256787913898
0.10467055075529672,-1.6519156439542642,1.1107169232478924,0.013281713023747194,0.9878883181556444,0.701696839492472,0.8488349233123038,0.8052084527633091
0.48896350008677025,0.10289014548449152,-0.546679294595208,-1.14585665536037,-0.38279451327066094,-1.1074413794947733,0.7559745918992278,-1.1123591726958706
-0.23592165374372528,0.49096018275366277,-0.6859276352324764,0.23228157544154246,-0.10556087747432803,0.0593580791382894,-0.9331172202222945,-0.4989666247797205
0.40961126244785306,-0.23501134294833814,-0.20055625435758648,-0.558024028981315,0.1457232329565587,-0.26882967552799164,-0.09043611705285638,0.27250350147137475
-0.9074246713082577,0.41057435729142105,0.551827183817873,-0.4455089955599556,-0.13856792221871814,-0.39425259257203377,1.0068157731862821,0.7536201226450495
-1.297000913508095,-0.9101008251388376,-1.0261109713136995,-0.8836251046832779,0.4396498287284577,-0.3355697515444613,-1.0721662755780277,-0.4929588246747249
0.6526954026712373,0.6548881991974561,-1.0186448574279399,1.23201310353963,0.05226365185845654,-0.3789863683666314,-1.2667971409112244,0.8064335035153894
-0.16723551575297957,0.6537914079764826,-0.6937906717096074,-0.08510307976539724,-0.8823175905279965,-0.6915397306940084,-0.35908201754620683,-0.09666125719637261
1.7790081143376792,-0.16544000421010338,1.6624012120443457,1.2301240548307022,-0.14661816409521927,0.8064335035153894,1.2847786148764193,1.805479716358246
-0.8784040653299904,1.7790081143376792,-0.12874086521329287,-0.21322038503791862,0.6870483217135106,0.3252835985543612,-0.43964982872845493,-0.5851305950806824
0.006197990202593965,-0.8810115830395814,-0.17891976056352865,0.25142754370599385,-0.07000543670521858,0.11001378077363745,-0.39138327543392776,-0.14661816409521927
-1.3725103235594656,0.006197990202593965,0.36097142914622804,-0.4289469235953598,-0.8187513481325197,-0.8928203748304926,2.061989242582525,-2.29825717167713
0.16903156660240826,-1.3725103235594656,0.7761599687521978,0.7326142907403501,0.827448245435804,1.048860522543351,0.4057626690367077,-1.0473270132104697
-1.4026521472586295,0.1672355157529797,0.012396218512927265,1.4097916903550938,0.18522130729064512,1.2151670975933793,-1.0141923199114133,-0.7918116555680502
0.6494120778930175,-1.4026521472586295,-0.11714300329180034,0.3075966603387055,0.9074246713082577,0.8362081827586781,-0.9980355958325143,0.012396218512927265
0.20959866014023212,0.6516001808415429,1.2868023340381305,1.4644941153830453,-0.6190960953652586,0.7630633020413411,1.424290431845073,-0.8450327628294134
-0.5130556429902849,0.20959866014023212,0.6836888420107798,0.4240982363536858,1.150993095771859,1.1107169232478924,-0.29000543386961913,0.40961126244785306
0.08154907514985087,-0.5150766336769591,1.5588190724105142,-1.0156742618031727,0.9427394296790346,-0.08154907514985073,1.9152750515133334,1.3839547633299756
-0.7222319390354427,0.07977246183821987,-0.04339927352572338,0.5303020754415108,1.2226113873241302,1.23201310353963,-0.7085086224401113,-1.7662266954542178
-0.3704380008386983,-0.7233816762347998,1.3590100243131598,-0.10467055075529658,1.89890606344345,1.424290431845073,-0.07977246183822001,1.7790081143376792
1.0366606640284102,-0.3713864723771447,1.417003827098142,0.7869752380597308,-0.1987497629772468,0.38374741535563134,0.8901854767546544,2.208651796419805
-0.8027619687300411,1.0381771981362529,0.04428554642612948,-0.7918116555680502,0.6320174332435315,-0.13409947622943494,-0.07533201757344088,0.955240631569465
-1.4121875789061642,-0.8039846092370071,-0.2032672210501097,0.34213395096620497,1.5211458421394717,1.3679824945883725,-1.3770664668845516,-0.9047550005423115
1.3094200968236906,-1.4121875789061642,-0.3571938869566144,0.24503565538209215,-0.7153534403450148,-0.32155175297651295,-0.06024508532161517,-0.39138327543392776
-1.5499288209454303,1.307336209418831,-0.31782438019309145,-0.5882857396731974,0.5221667691069651,-0.054923734662662954,-0.13499294839353768,-0.9693083164154839
-0.15826322911164276,-1.5499288209454303,-0.996579702333222,-0.90076254032211,0.04783099288658142,-0.6570841491925119,-0.675879869238964,-0.8797070765272373
1.414591601352181,-0.15647032271327949,-0.4173267558381236,0.6483191919385779,0.11179554811582261,0.48896350008677025,-0.8399821348027285,-0.8249570537148172
-0.3449516819372831,1.4121875789061613,-0.30759666033870536,-0.03010887965299492,-0.8654549711598861,-0.6374324991985704,0.16185057462107555,0.28170429894533633
1.999382929624442,-0.3449516819372831,-0.3206194929006018,1.3435663368508735,-0.694917461097699,0.5538904335134669,-0.5477077097394842,-1.464494115383046
0.4221615561142655,1.999382929624442,1.195034701742899,-0.06024508532161517,1.0896343413005765,0.7559745918992278,1.3523517880259877,-0.9951259181511036
-0.1762212856814606,0.42312969785325993,-0.13141969901067563,-0.4819903703618135,0.6116062461926898,0.09132520262355588,-0.5282649772140267,0.774963880191523
-1.2133165158565844,-0.1744230162660459,-0.5130556429902849,0.747752134163154,-0.31317135910640603,0.27802116139907007,-0.908761934677056,-0.3694898624286661
