"","R_LH","R_LH0","R_ROD","R_ON","R_FH","R_ONFH","R_M","R_SLH"
"1",0.579505915100905,0.098643006263048,0.503653444676409,0.319937369519833,0.639004871259569,0.447286012526096,0.602818371607516,0.326200417536534
"2",0.0965553235908142,0.579157967988866,0.159881697981907,0.420494084899095,0.151183020180932,0.231558803061935,0.228079331941545,0.286186499652053
"3",0.870389700765484,0.0962073764787752,0.450417536534447,0.460508002783577,0.284794711203897,0.344989561586639,0.710681976339596,0.15187891440501
"4",0.335247042449548,0.870389700765484,0.82098121085595,0.481036882393876,0.755567153792624,0.657446068197634,0.861691022964509,0.284794711203897
"5",0.392658315935978,0.334899095337509,0.63169798190675,0.588552540013918,0.404488517745303,0.530097425191371,0.670668058455115,0.428844815588031
"6",0.578810020876827,0.392310368823939,0.450417536534447,0.732602644398051,0.40553235908142,0.668580375782881,0.219380654140571,0.770876826722338
"7",0.346729297146834,0.578462073764788,0.474425887265136,0.501565762004175,0.709638135003479,0.644919972164231,0.362038970076548,0.296276965901183
"8",0.667884481558803,0.346381350034795,0.538448155880306,0.239561586638831,0.357167710508003,0.213465553235908,0.75347947112039,0.803583855254001
"9",0.251739735560195,0.667536534446764,0.636221294363257,0.147007654836465,0.51026443980515,0.181454418928323,0.87178148921364,0.741649269311065
"10",0.163361169102296,0.251391788448156,0.101078636047321,0.207202505219207,0.615344467640919,0.284794711203897,0.112212943632568,0.172755741127349
"11",0.826896311760612,0.867954070981211,0.171016005567154,0.972686151704941,0.56419624217119,0.566631871955463,0.0812456506610995,0.83107167710508
"12",0.18597773138483,0.826548364648573,0.191544885177453,0.365866388308977,0.378740431454419,0.328983994432846,0.228427279053584,0.251043841336117
"13",0.926061238691719,0.185629784272791,0.767397355601949,0.737125956854558,0.566283924843424,0.746172581767571,0.604210160055672,0.702331245650661
"14",0.130654140570633,0.926061238691719,0.362734864300626,0.366562282533055,0.404140570633264,0.34812108559499,0.500173973556019,0.287926235212248
"15",0.849164926931106,0.130654140570633,0.693284620737648,0.693284620737648,0.379088378566458,0.617780097425191,0.636221294363257,0.650487125956855
"16",0.904836464857342,0.848816979819067,0.661969380654141,0.563848295059151,0.434759916492693,0.522094641614475,0.877696590118302,0.0461029923451635
