R_LH,R_LH0,R_ROD,R_ON,R_FH,R_ONFH,R_M,R_SLH
0.0036363636363636598,-0.002975304968759307,-0.015219337511190645,-0.0029841838257237407,0.007183478000598598,0.00417785735601317,-0.023179791976225883,0.003954974140553791
-0.008729324689324414,0.0036363636363636598,0.0027143719806763666,0.012077294685990614,0.005369928400954738,0.01751207729468618,-0.014243323442136635,-0.00030403371462983664
-0.0018012608826178944,-0.008729324689324414,0.011846901579586788,0.017314702308627083,-0.005673335323977402,0.01154313487241776,0.0045045045045046805,-0.004185351270553084
0.000914076782449813,-0.0018012608826178944,-0.012932330827067684,0.004812030075187934,-0.0044896737503741235,0.00030075187969913486,-0.007215874924834442,-0.006056935190793533
-0.004461629982153492,0.000914076782449813,0.023439878234398748,0.00943683409436824,0.007840772014475528,0.017351598173515947,0.0062537402752842475,-0.00026762615599629225
0.0014854426619133054,-0.004461629982153492,0.00567672542575437,0.00537795040334621,-0.005349182763744409,0.0,0.002539587690469025,0.003129190880643673
-0.00030257186081683596,0.0014854426619133054,-0.01957876001186598,0.014535746069415767,-0.0014619883040937198,0.013052506674577247,-0.025475841874084804,-0.00691105769230782
0.004526252263126196,-0.00030257186081683596,0.003026634382566673,-0.006053268765133013,-0.008526187576126665,-0.014527845036319542,0.013789926289926147,0.0039686146202551065
-0.0023845007451563927,0.004526252263126196,0.007810153199158787,-0.007209372183839102,-0.0036308623298032527,-0.010814058275758431,0.018220467658669914,0.0005964807634952773
-0.006056935190793533,-0.0023845007451563927,-0.013444876008365525,0.0032865252464893135,0.008933889219773894,0.012249775918733219,-0.026564344746163093,0.0012128562765314488
-0.00028727377190473913,0.0005688282138796019,-0.01051733939738475,0.06642291285801338,0.0,-0.005116543490619629,-0.012285714285714233,0.006942435637836253
-0.002026635784597608,-0.00028727377190473913,-0.007471264367816088,0.002586206896551868,0.0022929206076238717,0.004885057471264442,-0.011155275950814891,-0.0011538494906001562
0.004314063848144922,-0.002026635784597608,0.008703220191470962,0.0011604293588627357,-0.000295566502462985,0.0008645198723529202,0.00899135647163174,-0.0011490950876185124
-0.0011624527753559821,0.004314063848144922,-0.014604810996563744,-0.00286368843069873,-0.0022975301550832716,-0.005154639175257714,-0.0063327576280943765,-0.0031865585168020516
0.004587155963302614,-0.0011624527753559821,0.014838521966831664,0.006691882455630127,0.0011560693641619046,0.007855688100087299,0.009523672055427257,-0.0025707823013505493
0.0019965772960639505,0.004587155963302614,0.0005707762557078944,-0.003424657534246478,-0.002004581901489111,-0.005422374429223664,0.01664275466284071,-0.01044312729325425
-0.0016958733747880483,0.0019965772960639505,0.0071164247082264875,0.0008539709649870719,0.0017064846416383617,0.002561912894961438,0.008233957978421413,-0.0036609405801181216
-0.003449375344212857,-0.0016958733747880483,-0.023244620611551525,0.0005662514156286047,0.00339558573853993,0.003963759909399789,-0.027636773829667338,0.0005510440835267971
0.0009052504526252392,-0.003449375344212857,-0.036067481093659204,0.0046538685282140335,-0.013028372900984242,-0.008435136707387936,-0.02757406864183054,-0.00030165912518842486
0.0,0.0009052504526252392,0.014470907446487713,0.006331022007838527,0.002396644697423511,0.008742839915586442,0.007471607890017884,-0.001779887273806069
0.0011764705882353343,0.0,0.010401188707280795,-0.0038632986627041843,0.00507159904534582,0.0011887072808320909,0.009201543484713692,0.0
0.0020588235294116686,0.0011764705882353343,-0.001175088131609825,-0.012338425381903662,0.001487209994051275,-0.010869565217391242,0.010098010098009924,-0.0002940311673036433
0.00231280716970228,0.0020588235294116686,0.015262694452597758,0.008218373936014212,0.00727802037845704,0.015556207807455369,-0.002023121387283222,0.0017376194613381024
-0.0017089148390772024,0.00231280716970228,0.012691087395442668,-0.003172771848860667,0.012152777777777679,0.008941447937698133,-0.0017152658662090703,0.005441008018327587
0.00528217959410604,-0.0017089148390772024,0.026248216833095528,0.003423680456490885,0.010804663065112186,0.014265335235378096,0.00872011251758087,0.0030674846625766694
-0.0008239494644326495,0.00528217959410604,0.00691371681415931,-0.008296460176991038,0.008365867261572735,0.0,0.006634402654867477,0.00027747328976168717
-0.006624344465912091,-0.0008239494644326495,-0.0041231445849369,-0.004672897196261738,0.00800883733775204,0.0032985156679492533,-0.008219178082191747,0.0008287292817676928
0.004672897196261516,-0.006624344465912091,0.010836343428730189,-0.008335648791331085,0.00588400112076215,-0.0025006946373993255,0.011977715877437234,0.0013762730525737066
-0.0008172160174340082,0.004672897196261516,0.004377564979480164,0.0,0.008481532147742943,0.008481532147742943,-0.005154639175257714,0.0010908099263702287
-0.00383771929824539,-0.0008172160174340082,-0.005452562704471142,-0.00517993456924748,0.005206906001644196,0.0,0.0016357688113413094,-0.007076755579749738
0.005681818181818121,-0.00383771929824539,0.01706108970831033,0.009906439185470628,-0.004087193460490579,0.005778756191524348,0.011491108071135514,-0.00027048958615083496
