,R_LH,R_LH0,R_ROD,R_ON,R_FH,R_ONFH,R_M,R_SLH,LH0_ON,LH0_FH,LH0_ONFH,LH0_M,LH0_SLH,LH0_ROD,ON_FH,ON_ONFH,ON_M,ON_SLH,ON_ROD,FH_ONFH,FH_M,FH_SLH,FH_ROD,ONFH_M,ONFH_SLH,ONFH_ROD,M_SLH,M_ROD,SLH_ROD
2446,0.691220245,0.112025059,0.091681404,-0.27920881,-0.14798711,-0.310412096,0.450373196,-0.037593822,1,1,1,0,1,0,3,3,2,3,2,3,2,3,2,2,3,2,1,0,2
2447,-0.660940427,0.688774773,-0.281213419,-0.177284544,-0.29930691,-0.338857057,-0.110085702,-0.012528651,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2448,0.199848096,-0.663340273,-1.491931774,-1.88950996,-1.05415744,-1.95684883,-0.261216683,1.201577908,3,3,3,3,2,3,3,3,3,2,3,3,3,2,3,3,2,3,2,3,1
2449,-0.564414422,0.19788217,0.187083021,0.748669996,0.053029286,0.549782911,-0.160665598,-0.810041741,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,1,1,0,3,2,2
2450,-0.251257846,-0.566676108,-0.030843838,0.478282629,-0.137277788,0.244301517,-0.076207353,-0.997084352,2,3,2,3,3,3,1,0,1,1,1,2,3,3,3,1,1,1,3,3,3
2451,0.555396324,-0.25324759,0.277205323,-0.082007785,0.50109904,0.27920881,-0.045310204,0.37377244,3,2,2,3,2,2,2,2,3,2,2,0,1,0,0,1,0,0,2,2,0
2452,-0.228445052,0.553148868,-0.379980331,-0.332739372,-0.085876261,-0.315472508,-0.591750484,1.052479138,1,1,1,1,0,1,3,3,3,2,3,3,3,2,3,3,2,3,2,3,1
2453,-0.403915973,-0.23042389,0.492376933,0.651378789,-0.022167309,0.437610596,0.357287501,-0.248275093,2,3,2,2,3,2,1,0,0,1,0,2,2,3,2,0,1,0,1,0,2
2454,-0.115905045,-0.406008112,1.867016602,1.371179176,0.156761868,1.185857485,1.744209043,1.240156973,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2455,0.395564961,-0.117845689,1.309658411,0.612545574,1.867016602,1.646907375,0.294271358,0.158713431,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2456,-0.065579742,0.393481534,0.884560544,0.888844066,-0.739771463,0.193952602,1.157146257,0.117845689,0,1,0,0,0,0,1,0,0,0,0,2,2,2,2,0,0,0,0,0,0
2457,0.557646589,-0.067511448,-1.05415744,0.582590257,-1.726828963,-0.986055023,-0.725905079,-0.092649223,2,3,3,3,3,3,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3
2458,0.383089762,0.555396324,0.421756699,0.493465137,-0.896019751,-0.250263348,0.883136307,-0.296284676,0,1,1,0,1,0,1,1,0,1,0,3,2,3,2,2,3,2,1,0,2
2459,0.200831348,0.381016399,1.497823314,2.241551272,-1.718331015,1.81457908,0.665743946,-0.938586476,0,1,0,0,1,0,1,0,0,1,0,2,2,3,2,0,1,0,1,0,2
2460,-0.458922405,0.198865037,0.75762821,-0.280210974,-0.070409484,-0.266205772,1.4329761,-0.697352103,1,1,1,0,1,0,3,3,2,3,2,3,2,3,2,2,3,2,1,0,2
2461,0.604427586,-0.461064935,0.035665094,-0.534156342,0.735975706,0.128527368,-0.134359846,-0.154810902,3,2,2,3,3,2,2,2,3,3,2,0,1,1,0,1,1,0,3,2,2
2462,0.562155619,0.602115481,0.454643647,-0.263211531,-0.076207353,-0.254242837,0.873216331,0.063648279,1,1,1,0,0,0,3,3,2,2,2,3,2,2,2,2,2,2,0,0,0
2463,0.888844066,0.559899681,-0.446110943,-0.911971104,0.155786311,-0.635966657,-0.148961508,0.43231393,1,0,1,1,0,1,2,3,3,2,3,1,1,0,1,3,2,3,2,3,1
2464,-0.456781981,0.885986578,-0.5374938,-0.777032558,-0.270201813,-0.791450285,0.074274455,-0.23042389,1,1,1,0,1,1,3,3,2,3,3,3,2,3,3,2,3,3,1,1,3
2465,-0.042416269,-0.458922405,-0.383089762,-1.032566105,0.246287819,-0.693669857,0.240331794,-0.272201449,3,2,3,2,3,3,2,3,2,3,3,1,0,1,1,2,3,3,1,1,3
