datetime,R_LH,R_LH0,R_ROD,R_ON,R_FH,R_ONFH,R_M,R_SLH
2007-06-11,-0.002636783124587816,0.0025886101154919405,0.004303210857331763,-0.0007944389275075237,0.0022526999271186288,0.0014564713670970342,0.0027103854035830377,0.00013185654008429637
2007-06-12,-0.0031304116158251682,-0.002636783124587816,-0.007666886979511123,-0.00416391275611383,-0.00019911063914512805,-0.004362194315928769,0.00046468401487009814,-0.003782098069139539
2007-06-13,0.0037653586999604194,-0.0031304116158251682,0.011425135297654876,0.005144651566780345,0.0001329433661261259,0.005278278880203269,0.0077096902831317315,-0.001582904629996107
2007-06-14,-0.0007851861545508099,0.0037653586999604194,0.005791378743007725,0.0008555445870352951,0.0038137822198842652,0.004672589667653826,0.0008515655705489955,0.0002617972380392075
2007-06-15,-0.0007834432330089403,-0.0007851861545508099,0.0030122454325189896,0.0034706306070328985,-6.52571130254076e-05,0.003405147010673737,0.0001305227435881573,-0.0005220228384992254
2007-06-18,-0.00045760606654898783,-0.0007834432330089403,-0.0005227049983665966,0.0020254818686704645,-0.0010432968179449054,0.0009800718719370494,-0.000913838120104371,-0.0005880047040376368
2007-06-19,0.0008492846410139698,-0.00045760606654898783,0.0011118378024852493,-0.0017004578155658256,-0.0008516771488469299,-0.002550686723348683,0.0022949314799030063,0.001373806097082264
2007-06-20,-0.005073466429465712,0.0008492846410139698,-0.009334203655352313,0.0024804177545694195,-0.002995181664279256,-0.0005221932114881644,-0.00600835945663547,-0.0028252299605779907
2007-06-21,0.0009220231822970604,-0.005073466429465712,0.0055629139072848055,0.0005298013245034205,-0.004169976171564893,-0.0036423841059602946,0.008175473579262293,0.001054852320675037
2007-06-22,-0.00019964064683575256,0.0009220231822970604,-0.011251480457954877,-0.0030267140413210436,-0.0003299894403380188,-0.003355704697986517,-0.005875750973790117,-0.002058706335502758
2007-06-25,0.0003343139876972323,-0.00019964064683575256,-0.004526091586794512,0.0,-0.0013977635782748132,-0.0013977635782748132,-0.004332466839965354,0.0012049805864238206
2007-06-26,-0.0012730318257956341,0.0003343139876972323,-0.002406256266292428,0.004010427110487269,-0.000732308101990653,0.0032751821402310366,-0.006862091938707571,0.0012074864157778364
2007-06-27,0.002864375166533595,-0.0012730318257956341,0.007111230377029321,-0.005501140480343447,0.0029007015650295287,-0.0026163960821147247,0.00827335709961674,0.0014676450967312515
2007-06-28,-0.003247398767313836,0.002864375166533595,0.0022583859182994104,-0.0011291929591499272,0.0006649820454847077,-0.00046496180670885234,0.0027246145667199073,0.0
2007-06-29,0.004958788447363194,-0.003247398767313836,-0.0077792553191490255,0.002792553191489189,0.0029836891658931997,0.005784574468085113,-0.006412375223111,-0.007119095143047427
2007-07-02,0.0014513788098693414,0.004958788447363194,0.010735480429419297,0.006001200240048021,0.0015907735136211354,0.007601520304060916,0.003044140030441289,6.597611664593828e-05
2007-07-05,0.0007878668505023612,0.0014513788098693414,0.0033596837944662727,0.004150197628458363,0.0,0.004150197628458363,-0.0009184543724989336,0.0001313283866308801
2007-07-06,-0.0007839550532436901,0.0007878668505023612,0.004198648559994744,-0.0003280194187497143,-0.0019031368946055283,-0.0022305320474972357,0.005588796107567795,0.0008500065385117495
2007-07-09,-0.000913659205116435,-0.0007839550532436901,0.0018306636155607237,0.0013729977116705427,-0.0007834943849569509,0.0005884275907159786,0.0015028750653425238,-0.00026097736021413187
2007-07-10,-0.003499966981443614,-0.000913659205116435,-0.010843294793912106,-0.005421647396956164,-0.0015105740181268201,-0.006924031615389681,-0.0034203775570611494,-0.0005280179526102602
2007-07-11,0.0017813551494358926,-0.003499966981443614,0.0044400265076207646,-0.0009940357852883386,-0.00013266998341632252,-0.0011265738899934874,0.0031181582962913623,0.0024470899470900864
2007-07-12,0.003892817751248945,0.0017813551494358926,0.015081664910431947,0.003490516332982141,0.004003412745291035,0.007507903055848253,0.005360177801019939,0.0021456436931077683
2007-07-13,-0.001930253506627122,0.003892817751248945,0.004459380856976614,-0.0010340593291540134,-0.0004528692501778453,-0.0014864602856587972,0.005760517799352716,0.00019306261664198132
2007-07-16,-0.0013538778931081463,-0.001930253506627122,-6.446621970079836e-05,-0.0008380608561113778,0.0004516420414220068,-0.0003867973182052342,-0.000386946988262582,0.0007096774193549038
2007-07-17,-0.00225486406390929,-0.0013538778931081463,0.0020658489347966658,0.0007101355713361457,0.002257918843945772,0.0029696578437701238,0.0002574665293511025,-0.0011583011583011782
2007-07-18,0.004875511928752463,-0.00225486406390929,-0.006715309614515386,-0.0036159359462775154,0.0016849199663016012,-0.0019371085426487245,-0.005110952966293492,0.0003251398101185021
2007-07-19,-0.00019324916258700586,0.004875511928752463,0.00426963384655199,0.004010868158881964,0.0006443298969074363,0.004657782378056696,-0.0017385705086929715,0.001354576533574292
2007-07-20,-0.0026668401196825453,-0.00019324916258700586,-0.009471039237162526,-0.0020617228271375687,-0.0047130221447477805,-0.006765028026544773,-0.0017514270887389882,-0.0009747222041717185
2007-07-23,-0.002202072538860178,-0.0026668401196825453,0.006978412574186299,0.006195786864931829,-0.0013611615245009423,0.00482619187373623,0.0019471668722010893,0.00019433827816284222
2007-07-24,-0.0013876957642239285,-0.002202072538860178,-0.017720368687524246,-0.006101518888744661,-0.0016980146290490605,-0.00778917304946114,-0.005495224388329167,-0.004538876463623165
2007-07-25,-0.0004611026941571117,-0.0013876957642239285,0.004565907887771337,0.0059555320275277435,0.0011182739113273499,0.007080465854949702,-0.006636441290492123,0.004167217885963748
2007-07-26,0.0043269555810967475,-0.0004611026941571117,-0.025240543034137475,-0.010214841175695377,-0.0001331646580997603,-0.010346645577962499,-0.02017713258307252,0.00523311132255011
2007-07-27,-0.010101010101009944,0.0043269555810967475,-0.007001009761023358,-0.002288791652642286,-0.0009446056271508185,-0.003231235274318567,-0.0014857837509285599,-0.0022996280013527493
2007-07-30,-0.002100555630844325,-0.010101010101009944,0.010683468018079623,-0.0006163539241199611,0.0017816761460973662,0.0011642240788931613,0.006908817292564429,0.00258152173913051
2007-07-31,-0.00967170685192742,-0.002100555630844325,-0.0030556121409657244,0.007129761662252987,0.0007416396979504913,0.007876689074489018,-0.011048979316849783,0.0002043735949315284
2007-08-01,0.014601065670196034,-0.00967170685192742,-0.006121045392022073,-0.0013067400275103003,0.00048206046415533166,-0.0008253094910591896,-0.005437775330396466,0.00013841788359036933
2007-08-02,-0.002303054934633897,0.014601065670196034,0.006888555449461098,0.0010230527895240815,0.003338556925802205,0.0043650252353020225,-0.006179546380551404,0.008746156474205735
2007-08-03,-0.0076843198338524266,-0.002303054934633897,-0.019281689184601825,-6.78932717766978e-05,-0.005839217816404174,-0.005906714644578703,-0.00778582160906971,-0.005713105726872336
2007-08-06,0.0063768513439386165,-0.0076843198338524266,0.017441049253523078,0.006069485140226094,-0.0032591359822481403,0.0027905678805637546,0.01015722832892707,0.0044077134986226785
2007-08-07,-0.002634067270025797,0.0063768513439386165,0.008789262110785456,-0.005655106629420259,0.002603809784843092,-0.0030660216665532314,0.00881629305631515,0.0030485739448546934
2007-08-08,0.010603093131626995,-0.002634067270025797,0.0027087424663101434,0.005011173562673665,0.002223569840307249,0.007245886097379417,0.005781901304289239,-0.010227272727272751
2007-08-09,-0.006273867975995606,0.010603093131626995,-0.020048115477145134,-0.014768778401496818,0.0008817744014109063,-0.01390002673082058,-0.008335592301436656,0.0021184992824436755
2007-08-10,-0.00048073621317235027,-0.006273867975995606,-0.0007548723579466898,-0.010156464452374392,0.001455906821963282,-0.008715344496294297,-0.0002769124264451195,0.00830967384530168
2007-08-13,-0.00444748546014373,-0.00048073621317235027,0.004191287618524164,0.00659612477669369,-0.0026621160409555644,0.003916449086162066,6.844158510710407e-05,0.00020531070353135839
2007-08-14,-0.006403118040089195,-0.00444748546014373,-0.012508591065292007,0.0013745704467353903,-0.0015099519560740626,-0.00013745704467360564,-0.014572449821281142,0.0022321428571427937
2007-08-15,-0.004310649424068891,-0.006403118040089195,-0.008755954048753178,-0.00028019052956007595,0.0052550448430492835,0.0049733818996917645,-0.0071792012267373195,-0.0065290648694187325
2007-08-16,0.01467640320733099,-0.004310649424068891,-0.008658623136976518,-0.007877927608232915,0.0014307175048287046,-0.006458481192334942,-0.0022144438888491713,0.0
2007-08-17,0.0016608996539793086,0.01467640320733099,0.019544203767727364,0.026599872997953966,-0.008109965635738847,0.018274183306286718,-0.0013858093126385418,0.002636691645850675
2007-08-20,-0.0031678259073066872,0.0016608996539793086,0.003247201879231776,0.0029708442724885042,-0.0029620444995520634,0.0,-0.001934503247201902,0.005191748580922084
2007-08-21,-0.00034487515519365797,-0.0031678259073066872,0.0015889464594127656,-0.0010362694300518616,0.0020055325034578075,0.000967184801381693,0.0,0.0006211608806681035
2007-08-22,0.0023921809855784737,-0.00034487515519365797,0.009521838128751847,0.007451873318153446,0.002191630710225434,0.009659835782791726,-0.002255176655504787,0.002123287671232932
2007-08-23,0.0006144183506280321,0.0023921809855784737,-0.0012273285149325686,0.004636574389744963,-0.004004343694855472,0.0006136642574663398,-0.004361158432708567,0.0025323386489628508
2007-08-24,0.0026392366515530785,0.0006144183506280321,0.008187214300334533,-0.0006140410725250511,0.0005461496450027692,-6.822678583606745e-05,0.00948417030567672,-0.0012166272389319
2007-08-27,-0.0023088415048214683,0.0026392366515530785,-0.0060745140388769325,-0.0020923326133909237,-0.00101454176530269,-0.0031047516198704495,-0.00243737305348668,-0.0005429618569295913
2007-08-28,-0.003952021077445744,-0.0023088415048214683,-0.018309283964062062,-0.005172883201742362,-0.003147235905856638,-0.008303838823849663,-0.007618393960192038,-0.002489798741268534
2007-08-29,0.003969068637514672,-0.003952021077445744,0.017193373242377907,0.004942224697201736,-0.0011082634896446564,0.00382848392036772,0.008529228208862039,0.004744224422442267
2007-08-30,-0.0004103967168263001,0.003969068637514672,-0.0034762456546930665,-0.008588371617476831,0.004262633207287703,-0.004362347488242158,-0.002738413089614644,0.0036383606782453004
2007-08-31,-0.004052137502532527,-0.0004103967168263001,0.013206514301354888,0.010332557821267407,-0.0002709109380291119,0.010058847680306737,0.0012194295779417441,0.0018945801475065416
2007-09-04,-0.004336802775553816,-0.004052137502532527,0.016342306909880033,6.781040211567557e-05,0.004542988879848275,0.004611107343866605,0.008504893688828785,0.003145706445351726
2007-09-05,0.0001355564592653291,-0.004336802775553816,-0.011324800643302324,-0.006902097433491905,-0.0013495276653170407,-0.008242310527373786,-0.003716216216216317,0.0006103763987792554
2007-09-06,0.0008775482651548483,0.0001355564592653291,0.003930604499864376,0.002642992680943257,-0.0021628928692125626,0.0004743833017077925,0.003793266951161778,-0.0003374046831771116
2007-09-07,0.002750275027502802,0.0008775482651548483,-0.01908680110609029,-0.01200512578404267,0.00013652809065445304,-0.011870236730289419,-0.006484199030782789,-0.0008244023083264773
2007-09-10,-0.005331875042723366,0.002750275027502802,0.0030855732309378325,0.004799780581459023,-0.0032755561621399254,0.0015085024684586834,-0.0019170204025742432,0.0034984222801481835
2007-09-11,0.0007456110621566481,-0.005331875042723366,0.013882207408425717,0.004948113531715981,0.002872187649593183,0.007834513091883766,0.004773269689737347,0.001221581269087224
2007-09-12,-6.772773450736125e-05,0.0007456110621566481,6.773232186407796e-05,-0.002370631265239731,0.002172584696856772,-0.0002031969655917898,0.003929273084479323,-0.0036439705783115617
2007-09-13,-0.0010069817400645276,-6.772773450736125e-05,0.008940666486047188,0.006163641289623545,-0.0002692696061933342,0.005892712002167455,0.0039054609117232797,-0.0008719565363203285
2007-09-14,0.001008267795926443,-0.0010069817400645276,-0.0002687991398426792,-0.005644781936697818,0.0008109751976752566,-0.004838384517169558,0.0031737456951852483,0.0014135702746365109
2007-09-17,-0.0008768379873195231,0.001008267795926443,-0.004431909750201468,-0.004096159011549694,0.0004719843570897275,-0.003626107977437454,-0.0009435233859009795,0.0001349163518618024
2007-09-18,0.002301874383426439,-0.0008768379873195231,0.02646324174711423,0.004658070613650089,-0.001612686466872626,0.00303787213933715,0.018710459011979985,0.004558668076109829
2007-09-19,-0.0011072033346358756,0.002301874383426439,0.00748031496062973,0.006824146981627255,0.0016944734098018888,0.008530183727033958,-0.002342225113858065,0.001304291117777412
2007-09-20,-0.0009837355718781415,-0.0011072033346358756,-0.0058029601617005655,-0.00019560539870899785,-0.0017607930089996726,-0.0019560539870900895,-0.004703730319461696,0.0008532983262223848
2007-09-21,-0.0017045827050415907,-0.0009837355718781415,0.0013129390139827724,0.002494584126567334,-0.0021609586798507774,0.0003282347534956376,6.56254101587539e-05,0.0009186954524575963
2007-09-24,-0.001515351166161527,-0.0017045827050415907,-0.0032179680830104473,0.001050765088330019,-0.0030177786524963057,-0.0019701845406187024,-0.0019082713693491238,0.0006592827004219259
2007-09-25,0.001850016518004649,-0.001515351166161527,-0.001319696469812004,-0.004750907291322992,-0.0005303984618445501,-0.005278785879247794,0.0045771144278605735,-0.0005942947702060053
2007-09-26,-0.002226442276209828,0.001850016518004649,0.007122601068390244,0.004154850623227624,-0.0011821883620122264,0.00296775044516262,-0.000591793792740658,0.004737153760115742
2007-09-27,-0.0002614549970587632,-0.002226442276209828,0.004069042462427008,0.003347115573931747,-0.0015044479330192928,0.0018376320798056955,0.0005240746806418617,0.0017023505532640648
2007-09-28,0.0014449917898193831,-0.0002614549970587632,-0.004576659038901476,-0.0006538084341287664,0.0011776251226693901,0.0005230467473031908,-0.003790106515062508,-0.0013119055428008064
2007-10-01,-0.00019411193788421155,0.0014449917898193831,0.013642027939922752,0.0009182134190333091,0.0038005373173448653,0.004722240440742542,0.00920425615249032,-0.00032341526520041075
2007-10-02,0.0011669367909239448,-0.00019411193788421155,-0.0017473466217966527,0.0006471654154802664,-0.002004915276160979,-0.0013590473725084706,0.0003240230704426583,-0.0007126198497020564
2007-10-03,0.0005855181835925372,0.0011669367909239448,-0.004662306546655448,-0.003950009713138747,-0.0016252762969705126,-0.005568866152949603,0.0009116363873153954,0.0
2007-10-04,0.0014941856688104327,0.0005855181835925372,0.0008452535760727908,0.0019505851755525772,-0.0023361453601556947,-0.0003901170351104932,0.001040718095485893,0.00019493177387919225
2007-10-05,-0.0012836970474968679,0.0014941856688104327,0.010638297872340496,0.005578619615983493,-0.0010966326925558878,0.004475869226777451,0.007361963190184229,-0.0012180267965895553
2007-10-08,0.0012258064516128542,-0.0012836970474968679,-0.003856041131105381,-0.0013496143958869888,-0.0005791878499258329,-0.001928020565552635,-0.0024468770122345607,0.0005163955589981839
2007-10-09,0.0009599385639318392,0.0012258064516128542,0.006894774147818694,0.0026419228043044196,-0.0008354755784061307,0.0018042399639150997,0.003666302180485026,0.0014098948987439908
2007-10-10,-0.0017274472168906652,0.0009599385639318392,-0.0007032798414422503,-0.002365577648487993,-0.0011535503716993967,-0.0035163992072116956,0.0014756833055304952,0.0013453776667307071
2007-10-11,0.003942351192399718,-0.0017274472168906652,-0.008331731077356963,0.005704031276036581,-0.00025490695895991067,0.005447670319810305,-0.006183069862315094,-0.007568468988519039
2007-10-12,0.0025698682942498774,0.003942351192399718,0.0019956225054718058,0.0007724990343762617,0.0010292036536729832,0.0018024977468777958,0.0021205500578331815,-0.0019236934915035642
2007-10-15,0.0040856031128406745,0.0025698682942498774,-0.011855174623518261,0.0014098045498238676,-0.00307160683432528,-0.0016661326497918738,-0.00860132229283006,-0.0016186468112657781
2007-10-16,0.000455462294228548,0.0040856031128406745,-0.007362914163921763,-0.002712652586708053,-0.0011657276083155699,-0.003875217981011536,-0.0027880438306424615,-0.0007152145643694041
2007-10-17,0.0029953767011787757,0.000455462294228548,-0.0012356919875129435,0.007934443288241333,-0.0021293070073556963,0.00578824141519263,-0.0095053346265761,0.0025460242851547132
2007-10-18,0.0002601118480947129,0.0029953767011787757,-0.0016230604427709405,-0.0037655002272285465,-0.00019550342130991716,-0.003960267480361046,0.0015643332029722234,0.0007809449433815452
2007-10-19,-0.0029916234543277964,0.0002601118480947129,-0.022103757638798682,-0.004680795735275023,-0.0016329196603527274,-0.0063060720322454245,-0.013019299967288012,-0.0029166114278140753
2007-10-22,0.005407931633061747,-0.0029916234543277964,-0.0012669200506767453,-0.007601520304060694,0.005845595646039037,-0.0018003600720144508,0.0011356045424182337,-0.000600520451057629
2007-10-23,0.004628099173553668,0.005407931633061747,0.0043827611395179655,0.00471478849857232,-0.0009253139458030857,0.00378511189321995,-0.000529240539825282,0.0011252316653427297
2007-10-24,-0.0009887284951553,0.004628099173553668,-0.0015794669299110664,-0.004870023033892612,0.0005290655379934783,-0.004343534057255627,-0.0042302862053009704,0.007036176568204544
2007-10-25,0.0007275132275132989,-0.0009887284951553,-0.002375296912114133,0.0007917656373712667,-0.004812763713080259,-0.0040248086566376795,0.002782378270950847,-0.0011230759067187845
2007-10-26,0.003137870170621726,0.0007275132275132989,0.010970854537043051,0.01156565990350944,-0.0030053573761923413,0.008525543586015427,0.003669724770642313,-0.0012405327761817464
2007-10-29,-0.001814882032667886,0.003137870170621726,0.0054089279895732645,0.0030628869338547027,0.0016242203742202754,0.004692082111436902,-0.0005189076992928587,0.0012330456226881115
2007-10-30,-0.0020212557866596814,-0.001814882032667886,-0.004090909090909034,-0.00370129870129865,0.0009776445284495061,-0.0027272727272726893,-0.00019533793462689353,-0.0011722565939433771
2007-10-31,0.0038259516244083525,-0.0020212557866596814,0.007513393440480964,0.006010714752384683,-0.0022080789712950466,0.0037893636482424498,0.008461338193178847,-0.004711501226281056
2007-11-01,-0.002579876959714178,0.0038259516244083525,-0.02344961240310095,-0.009496124031007747,-0.004760973064631968,-0.01421188630490966,-0.0014416775884665833,-0.007940674629216438
2007-11-02,0.005924249484124511,-0.002579876959714178,-0.0036476986337711237,0.0050404562939381226,-0.010228322555100866,-0.005239421673961964,-0.0012667511167411272,0.0028704939919892425
2007-11-05,-0.003582564851058123,0.005924249484124511,-0.0025807305452620888,-0.009859714134462738,0.003207912851701078,-0.006683430386447808,-0.003663979748184776,0.007822947312115414
2007-11-06,0.003894389438943824,-0.003582564851058123,0.008722285105533079,0.004327851388241655,0.0009944311853620214,0.005326586323989746,0.0003973773097556421,0.002979145978152964
2007-11-07,-0.006930892941255595,0.003894389438943824,-0.02288118876980727,-0.010914590045367878,0.001130093731303461,-0.009796830823854408,-0.009893758300132727,-0.003353229159680726
2007-11-08,0.00027120482744580343,-0.006930892941255595,-0.000609838731535417,0.002710394362379631,-0.0018921475875118832,0.0008131183087136673,-0.00873392010832763,0.007376545317942851
2007-11-09,-0.013513513513513375,0.00027120482744580343,-0.0018301362434759438,-0.01369213041415307,0.000962133186722669,-0.01274317088049881,0.008719533127359957,0.002314184590253232
2007-11-12,-0.005868544600938885,-0.013513513513513375,-0.0029600055069870512,-0.0004818613616026646,0.002479338842975354,0.001996282783781833,0.0015114042319317456,-0.006448072437920116
2007-11-13,0.004269160398455041,-0.005868544600938885,0.0248628376970621,0.008820056948399158,0.0024094726696959334,0.011250781304257274,0.00954604766156164,0.0038775510204080987
2007-11-14,-0.010759919300605159,0.004269160398455041,0.003373819163292824,0.006882591093117396,-0.003484787561989111,0.003373819163292824,-0.0016139878950907072,0.001616597063181846
2007-11-15,-0.0013054830287205776,-0.010759919300605159,-0.010605030591434361,-0.00210740992522096,-6.812453164373178e-05,-0.0021753908905506325,-0.010764409320070945,0.00234159779614318
2007-11-16,0.005508124483613264,-0.0013054830287205776,-0.0007567939456483153,0.006398348813209553,-0.004853705222860327,0.0015135878912968526,-0.0022669506079547874,0.0
2007-11-19,-0.0036787672659124304,0.005508124483613264,-0.01348945494385101,-0.005204053683922183,-0.001720814977973606,-0.006915913448370281,-0.006826173895056242,0.00020827547903357058
2007-11-20,0.00578921671200372,-0.0036787672659124304,-0.0011843388602479354,0.0006966699177928248,0.00877192982456143,0.00947471088198415,-0.01552795031055898,0.0050473186119874835
2007-11-21,-0.0060975609756097615,0.00578921671200372,-0.010540915395284234,-0.007766990291261933,0.0007688006709531958,-0.007004160887655986,0.003631538515259436,-0.007167211745877089
2007-11-26,-0.006842068138534274,-0.0060975609756097615,-0.0002820675551794549,0.003126519836031294,0.00242415847070232,0.005558257486278029,-0.013749740896842222,-0.006795572369342806
2007-11-27,0.00973819772775375,-0.006842068138534274,0.006463068181818077,0.006676136363636287,0.0013404825737264314,0.00802556818181821,-0.001479602621010434,-7.056167090024879e-05
2007-11-28,-0.000678656260603927,0.00973819772775375,0.029771472499825258,0.007827241596198187,0.00686498855835227,0.014745964078551888,0.011845730027548296,0.0029267628641438392
2007-11-29,6.79071030831313e-05,-0.000678656260603927,6.791171477082969e-05,-0.004346349745330991,0.0004774571993724219,-0.003870967741935405,0.003476956640305451,0.00047557578639856324
2007-11-30,0.003447576556479426,6.79071030831313e-05,0.004481564473416189,0.01201874108779788,-0.0012077294685989282,0.010796496231411767,-0.004769582157732155,-0.0014849814377320136
2007-12-03,-0.0015563675734199256,0.003447576556479426,-0.004446240905416343,-0.0015494475882510406,-0.0021590985763445536,-0.003705200754513638,-0.0008790317127594927,0.00013535462912828145
2007-12-04,-0.00204276181397256,-0.0015563675734199256,-0.004676380887834619,-0.006031853608946203,0.000886403927451207,-0.005150796340223751,0.0015668642278086065,-0.0010882873078492672
2007-12-05,0.002559267241379448,-0.00204276181397256,0.013100436681222627,0.009279475982532759,0.0008788534342889509,0.010166484716157331,0.00033772374197904576,0.0025658338960161675
2007-12-06,0.0020557029177719066,0.002559267241379448,0.01303237941690183,-0.0015450759102513256,0.004238713584067799,0.0026870885395671174,0.007637679217473048,0.0026595744680850686
2007-12-07,-0.0022504633306857924,0.0020557029177719066,-0.0001985308715505285,0.0020514856726885355,-0.0020472856954165675,0.0,-0.0007279465290186415,0.0005298013245034205
2007-12-10,0.001647120832784399,-0.0022504633306857924,0.006899296802441279,0.0033833090088895013,0.0015206611570246498,0.004909115032506239,0.0011222603644045481,0.0008572370590174128
2007-12-11,-0.00483383685800598,0.001647120832784399,-0.020259159376438962,0.0007235414063013756,-0.00019718680162994495,0.0005262119318556469,-0.016172506738544534,-0.004677581022385691
2007-12-12,0.007497467071934993,-0.00483383685800598,-0.0012143290831814202,0.02219523713148508,-0.003761879619852304,0.018349861701409953,-0.012918184829413648,-0.0063758389261744375
