R_LH,R_LH0,R_ROD,R_ON,R_FH,R_ONFH,R_M,R_SLH
2.0233498681515294,-1.718396695309061,0.06802432558009842,-0.48445698964875744,-0.6472119912760284,-0.8157806323319771,0.9395551979876259,-0.4953346854852878
-0.6342890024523911,2.0233498681515294,-0.7999791401107353,-0.8889354191381708,-0.1500999058535527,-0.7375108352652215,-0.43956537325524336,-0.44246527333835606
0.3373816029768935,-0.6342890024523911,0.8670142175607117,-0.3299634603045325,0.05923595652289785,-0.13857871359209864,1.3168359133617538,-0.25216992024338764
1.424493349488305,0.33552534201091005,0.6933282649963433,0.4002894778827546,1.6704945666304576,1.4441194124393366,-0.6855417899768348,0.09530473956192652
-1.4851324281396512,1.424493349488305,-1.7419022948563743,-1.5259918410763686,0.6321454900578637,-0.8555760352340865,-1.706991389090403,-1.0939707437787511
1.6564994626651313,-1.4877798652357475,0.5867333807576817,-0.6119243298222097,-1.0367335707488043,-1.1330986025795986,1.626144946995792,0.020612293794920848
1.1688172798362784,1.6564994626651313,0.6877622385538196,0.30322095101843066,-1.0907852465433965,-0.6635194909311799,1.2207429905235265,1.0625995065136657
-1.646212172737556,1.1670825184204083,-1.3822337837587355,-0.9713970543629463,-0.13149797853622022,-0.7843749135515203,-1.329464132530044,-0.5578059387943461
1.5120904785195506,1.1881366779556237,-0.25941973225168374,1.4148827749784294,-0.7642528371202848,-0.39933944407993144,-0.424160774632477,1.329464132530045
-1.0071642635045908,1.5120904785195506,-0.9409197684849295,-0.7867630731979746,-0.4599441165102199,-0.8798578534934505,-0.19103847267271032,-1.3960441860075292
2.4484886168364834,-1.0086217897246714,1.314751530377655,0.9560474040410226,-0.001315585548126003,0.6396605901536976,0.958821441979232,1.6428214827542293
-1.2097311174328738,2.4484886168364834,-0.8682921295470533,-0.9192924664395988,-0.17231353681712136,-0.7595631629840102,-0.4492462545904548,-0.8941556298057405
1.5940862195695176,-1.2115562368986628,0.6407371210838609,0.7701386780556767,0.02148954495365385,0.505274585852707,0.41171840088964234,0.572209804405347
2.354564267159614,1.5940862195695176,2.192526697161057,0.6744897501960817,1.80978650590518,1.6848247241202676,2.4852481331048186,-2.2777214811948054
0.49038308883147175,2.354564267159614,0.38796682021946816,0.2557931456885087,-0.2967989410341498,-0.014471941999340958,0.4943433979863222,0.627867149320658
-1.9656833487344112,0.4893942145475857,0.6151003461961909,0.6034849204819697,1.0797221658657172,1.1533290096448412,0.486430455993335,-1.800837594490188
1.262447062496403,-1.9656833487344112,-0.015349096307164287,-0.019735058498496445,1.540194516601776,1.20066536164653,-1.3231236478563728,0.7294764194139928
-1.0828695255862666,1.262447062496403,-0.6225353253861267,0.6300048782211787,-1.333720995208846,-0.6789006091178897,-0.36068558796049766,0.38041294311987217
1.0382358804497211,-1.0844472351913779,0.7101571043339765,-0.30046714504765937,-0.4765818616216355,-0.5567815412889193,1.1035945203163018,1.310599814035701
0.3383101691860226,1.0367335707488043,0.09266192237602926,-1.1448427141829742,0.3898587367175819,-0.5649932189624337,0.946395664371277,-1.1970665518116315
0.16075253118981717,0.336453327579017,-0.7595631629840102,1.3466388637292617,-1.4293483741901103,-0.08913916938998165,-0.7831825100598546,-0.8606457687599722
0.03816123010345407,0.15808771144257816,1.0397405370433197,-1.4366947106178882,-0.7022789013290285,-1.4772519325770017,1.5576585732573953,2.414767041982725
-0.9395551979876259,0.03640589673131751,2.0166037733408766,1.1952729470454284,1.7833604823045726,1.8618005381268001,1.3189260332967778,1.1601783317271828
-1.333720995208846,-0.9409197684849295,-0.8850361047163735,-1.0595196368107969,0.5182716939618797,-0.34481835821668566,-1.2901721233621628,1.262447062496403
-0.9560474040410226,-1.3358585192153234,-0.07769762996033344,0.4746177081753761,2.030189322071515,1.80978650590518,-2.104447861213255,1.3822337837587355
1.7581241816555755,-0.9574335020443212,0.5012926881405427,0.777237105285151,-0.6777966588322516,0.016226262424736165,0.714678772068816,0.1341524625756787
-0.5619094032348686,1.7581241816555755,-1.4566738261639083,-0.5588309219907315,-0.640737121083861,-0.8467564971075722,-1.1705555658379525,-1.3686820923332301
0.5588309219907313,-0.5619094032348686,-1.0427569340257627,-1.3423079982299704,-0.5486072381251457,-1.3023634749420379,0.21790677349461673,-1.3822337837587355
1.4077596932522756,0.5567815412889193,0.3429573968878736,1.3315895476732857,0.6257322858583916,1.3273447061825494,-0.6822174383660458,-1.151625112437757
0.6722892373398035,1.4077596932522756,0.7642528371202848,-0.12177264821124427,1.224446690907877,0.8994003212307684,0.1660856167403583,0.4618948142735368
0.3644321393507779,0.6700919750763327,0.2585127675570276,1.3273447061825494,-1.5231879637879504,-0.22959759141325928,0.6977965952390307,-0.3747617699190391
-1.0457828486554726,0.36255822751738215,-0.4155399499996973,-0.33459764529299657,0.13326753045142573,-0.08737821036601465,-0.6151003461961909,0.5557577277317148
-1.714570109768418,-1.047299402583521,-1.2079100187827096,-0.6289356545004042,-0.013594798826088614,-0.4308876895302026,-1.321021931031582,-0.591950352064255
-1.2663483789667278,-1.7107684667937748,-0.4232013588039457,0.8442487092448283,-1.0797221658657172,-0.2894744431906142,0.3794702417314756,-1.6394495754028213
0.6003312226793186,-1.2683062851731004,0.32903747622310175,-0.0504521602881125,-0.4434327329449285,-0.336453327579017,0.5888182454472002,0.946395664371277
0.566022351253386,0.59823207163532,-0.7736830186506971,-0.3822993615456136,-0.0812169509070224,-0.2812528843718861,-0.7572245819167077,-0.49632645996457403
0.04342795746798534,0.5639646847157419,-0.3299634603045325,0.6910992858527353,-1.129771718127406,-0.4560479563285247,-0.16164105724133518,0.43474039382042545
-0.0926619223760294,0.041672255044346115,-1.0641432275708478,-0.4677575053429891,-1.6496218951977935,-1.4798685601857033,0.1129414465855529,-0.28490453065808796
0.7595631629840102,-0.09530473956192666,0.4012398731100694,-1.1347667573404172,0.7903537515131103,-0.16697491966920838,0.6321454900578637,0.6364354331515059
-1.5940862195695213,0.7572245819167074,0.9912704585103465,0.5742771548258181,0.9152850842917066,1.0579834644157815,0.43763415960941676,0.31333811840139436
0.8121161578889831,-1.5940862195695213,-0.705649909712972,0.08121695090702226,-0.7455931434997387,-0.514263353187219,0.19282519470966,-1.8052939786305513
-0.38418714139520366,0.8096792225262811,1.0203600514810065,0.7796119596207371,-0.2215007030707528,0.3420273618324387,1.0907852465433965,0.4746177081753761
0.5303471830467098,-0.38513154457236437,-0.8772775570216024,-0.5898616377835464,-0.3588142123956357,-0.6777966588322516,-0.746751732785666,0.020612293794920848
-0.8670142175607117,0.5283292712035385,0.32163967644326297,-0.07242043865694217,-0.5435168859811971,-0.43474039382042545,0.6418143950891432,0.9491442806857932
1.2319049165691074,-0.8682921295470533,1.7833604823045726,0.8342701629041296,2.2023342367690186,2.0371250844427222,0.5971834843904787,-0.09706698642671784
-0.33552534201090994,1.2319049165691074,-1.2722367516077986,-0.742123362371042,-1.4007073311776674,-1.4317885724070218,-0.7630788459076696,0.7340617133186376
0.6800053874047911,-0.336453327579017,0.2152131746991305,0.509264511136499,0.1740941602549915,0.4609192461543415,-0.4579951673691599,1.0144734479257376
0.617221140693576,0.6777966588322516,1.3597854418074713,1.0549185857762062,2.368825995454701,2.192526697161057,-1.4101261085389318,1.6131220942821076
-0.8824440213392627,0.6151003461961909,1.6530509050986768,0.5496270123887268,1.1465333707620222,1.177544350667311,1.5093450144907221,-0.15897585902729336
-0.4706948783070725,-0.8837393208085674,-1.0703436341208739,-0.7760513207698544,-0.30505809868414013,-0.7619059054716688,-1.047299402583521,0.6385848000283635
